code,description,type
188513004,Burkitt's lymphoma of lymph nodes of axilla and upper limb (disorder),SNOMED-CT
28950004,"Acute promyelocytic leukemia, t(15;17)(q22;q11-12) (morphologic abnormality)",SNOMED-CT
93523009,Hodgkin's disease of lymph nodes of axilla AND/OR upper limb (disorder),SNOMED-CT
17788007,"Acute myeloid leukemia, no International Classification of Diseases for Oncology subtype (morphologic abnormality)",SNOMED-CT
92818009,"Chronic myeloid leukemia, disease (disorder)",SNOMED-CT
189985003,"Reticulosarcoma, nodular (morphologic abnormality)",SNOMED-CT
188668006,Mast cell malignancy of spleen (disorder),SNOMED-CT
95192000,Nodular lymphoma of lymph nodes of multiple sites (disorder),SNOMED-CT
277572006,Pre B-cell acute lymphoblastic leukemia (disorder),SNOMED-CT
109962001,Diffuse non-Hodgkin's lymphoma (disorder),SNOMED-CT
37064009,Hyperproteinemia (disorder),SNOMED-CT
302856006,Aleukemic leukemia (disorder),SNOMED-CT
22331004,"Acute monocytic leukemia, morphology (morphologic abnormality)",SNOMED-CT
307622006,Prolymphocytic lymphosarcoma (disorder),SNOMED-CT
128929007,Non-Hodgkin lymphoma - category (morphologic abnormality),SNOMED-CT
188633006,Sézary's disease of lymph nodes of axilla and upper limb (disorder),SNOMED-CT
277543005,Malignant white blood cell disorder (disorder),SNOMED-CT
118602004,Hodgkin's granuloma (disorder),SNOMED-CT
188674006,Diffuse malignant lymphoma - small non-cleaved cell (disorder),SNOMED-CT
188498009,Lymphosarcoma (disorder),SNOMED-CT
188664008,Mast cell malignancy of intra-abdominal lymph nodes (disorder),SNOMED-CT
277627005,Nodular high grade B-cell lymphoma (disorder),SNOMED-CT
820601000000103,Refractory anaemia with multilineage dysplasia (disorder),SNOMED-CT
188579005,"Hodgkin's disease, mixed cellularity of lymph nodes of inguinal region and lower limb (disorder)",SNOMED-CT
414166008,"Extranodal natural killer/T-cell lymphoma, nasal type (disorder)",SNOMED-CT
118606001,Hodgkin's sarcoma (disorder),SNOMED-CT
285421005,Immunoglobulin G myeloma (disorder),SNOMED-CT
863761000000109,Clinical stage B chronic lymphocytic leukaemia (disorder),SNOMED-CT
128875000,Primary cutaneous CD30 antigen positive large T-cell lymphoma (disorder),SNOMED-CT
118611004,Sézary's disease (disorder),SNOMED-CT
307341004,Atypical hairy cell leukemia (disorder),SNOMED-CT
188666005,Mast cell malignancy of lymph nodes of inguinal region and lower limb (disorder),SNOMED-CT
46732000,"Malignant lymphoma, large B-cell, diffuse, no International Classification of Diseases for Oncology subtype (morphologic abnormality)",SNOMED-CT
188645002,"Leukemic reticuloendotheliosis of lymph nodes of head, face and neck (disorder)",SNOMED-CT
188551004,Hodgkin's sarcoma of lymph nodes of multiple sites (disorder),SNOMED-CT
93136003,Letterer-Siwe disease of lymph nodes of axilla AND/OR upper limb (disorder),SNOMED-CT
93524003,"Hodgkin's disease of lymph nodes of head, face AND/OR neck (disorder)",SNOMED-CT
188676008,Malignant lymphoma - mixed small and large cell (disorder),SNOMED-CT
307624007,Diffuse malignant lymphoma - centroblastic-centrocytic (disorder),SNOMED-CT
277602003,Acute megakaryoblastic leukemia (disorder),SNOMED-CT
118612006,Malignant histiocytosis (disorder),SNOMED-CT
93451002,"Erythroleukemia, FAB M6 (disorder)",SNOMED-CT
236513009,Lymphoma of kidney (disorder),SNOMED-CT
188675007,Malignant lymphoma - small cleaved cell (disorder),SNOMED-CT
69077002,Acute basophilic leukemia (morphologic abnormality),SNOMED-CT
188649008,Leukemic reticuloendotheliosis of lymph nodes of inguinal region and lower limb (disorder),SNOMED-CT
188516007,Burkitt's lymphoma of spleen (disorder),SNOMED-CT
93536009,Hodgkin's granuloma of spleen (disorder),SNOMED-CT
188507008,Lymphosarcoma of lymph nodes of multiple sites (disorder),SNOMED-CT
118613001,Hairy cell leukemia (disorder),SNOMED-CT
188547001,Hodgkin's sarcoma of lymph nodes of axilla and upper limb (disorder),SNOMED-CT
109992005,Polycythemia vera (disorder),SNOMED-CT
442537007,Non-Hodgkin lymphoma associated with Human immunodeficiency virus infection (disorder),SNOMED-CT
188572001,"Hodgkin's disease, nodular sclerosis of lymph nodes of multiple sites (disorder)",SNOMED-CT
37810007,"Myeloid leukemia, no International Classification of Diseases for Oncology subtype (morphologic abnormality)",SNOMED-CT
303017006,"Malignant lymphoma, convoluted cell type (disorder)",SNOMED-CT
414628006,Lymphoid neoplasm (morphologic abnormality),SNOMED-CT
188635004,Sézary's disease of intrapelvic lymph nodes (disorder),SNOMED-CT
188627002,Mycosis fungoides of lymph nodes of multiple sites (disorder),SNOMED-CT
285420006,Immunoglobulin A myeloma (disorder),SNOMED-CT
277641001,Follicular malignant lymphoma - large cell (disorder),SNOMED-CT
55921005,"Multiple myeloma, no International Classification of Diseases for Oncology subtype (morphologic abnormality)",SNOMED-CT
277612005,"Hodgkin's disease, nodular sclerosis - lymphocytic depletion (disorder)",SNOMED-CT
234577004,Lipochrome histiocytosis - familial (disorder),SNOMED-CT
278051002,Malignant lymphoma of thyroid gland (disorder),SNOMED-CT
110005000,"Acute myelomonocytic leukemia, FAB M4 (disorder)",SNOMED-CT
188492005,Reticulosarcoma of lymph nodes of axilla and upper limb (disorder),SNOMED-CT
188562004,"Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of multiple sites (disorder)",SNOMED-CT
129000002,"Langerhans cell histiocytosis, unifocal (disorder)",SNOMED-CT
188505000,Lymphosarcoma of intrapelvic lymph nodes (disorder),SNOMED-CT
93522004,Hodgkin's disease of intrathoracic lymph nodes (disorder),SNOMED-CT
313427003,Lambda light chain myeloma (disorder),SNOMED-CT
277574007,Null cell acute lymphoblastic leukemia (disorder),SNOMED-CT
128930002,Hodgkin lymphoma - category (morphologic abnormality),SNOMED-CT
92513005,Burkitt's tumor of lymph nodes of inguinal region AND/OR lower limb (disorder),SNOMED-CT
419662008,Primary cutaneous follicle center cell lymphoma (morphologic abnormality),SNOMED-CT
449419008,Follicular non-Hodgkin's lymphoma of intestine (disorder),SNOMED-CT
702446006,Core binding factor acute myeloid leukemia (disorder),SNOMED-CT
426248008,Aleukemic lymphoid leukemia in remission (disorder),SNOMED-CT
404105000,Lymphomatoid papulosis type C (anaplastic large-cell lymphoma-like) (disorder),SNOMED-CT
103685007,Hepatosplenic gamma-delta cell lymphoma (morphologic abnormality),SNOMED-CT
734142002,B-cell lymphoma with features intermediate between diffuse large B-cell lymphoma and Burkitt lymphoma (morphologic abnormality),SNOMED-CT
93208003,Malignant mast cell tumor of extranodal AND/OR solid organ site (disorder),SNOMED-CT
448867004,Diffuse non-Hodgkin's lymphoma of lung (disorder),SNOMED-CT
450916006,Mixed phenotype acute leukemia with myeloid and B-cell lymphoid phenotypes (morphologic abnormality),SNOMED-CT
93514006,"Hodgkin's disease, nodular sclerosis of lymph nodes of axilla AND/OR upper limb (disorder)",SNOMED-CT
397356009,Indolent systemic mastocytosis (morphologic abnormality),SNOMED-CT
734522002,Acute myeloid leukemia with FMS-like tyrosine kinase-3 mutation (disorder),SNOMED-CT
413527004,"Anaplastic large cell lymphoma, T/Null cell, primary systemic type (morphologic abnormality)",SNOMED-CT
425037004,"Low grade lymphoma, stage 1 (finding)",SNOMED-CT
427056005,Subacute leukemia in remission (disorder),SNOMED-CT
449217008,Diffuse non-Hodgkin's lymphoma of skin (disorder),SNOMED-CT
128820007,"Prolymphocytic leukemia, B-cell type (morphologic abnormality)",SNOMED-CT
450935006,Myeloid leukemia associated with Down Syndrome (morphologic abnormality),SNOMED-CT
413843002,Chronic myeloid leukemia in myeloid blast crisis (disorder),SNOMED-CT
93185008,Malignant histiocytosis of lymph nodes of axilla AND/OR upper limb (disorder),SNOMED-CT
93186009,"Malignant histiocytosis of lymph nodes of head, face AND/OR neck (disorder)",SNOMED-CT
448269008,Lymphoma of lesser curvature of stomach (disorder),SNOMED-CT
237865009,Primary amyloidosis of light chain type (disorder),SNOMED-CT
128833001,Aggressive natural killer-cell leukemia (morphologic abnormality),SNOMED-CT
109970006,"Follicular non-Hodgkin's lymphoma, small cleaved cell (disorder)",SNOMED-CT
190030009,Compound leukemias (disorder),SNOMED-CT
418152006,Precursor B-cell neoplasm (morphologic abnormality),SNOMED-CT
415111003,Plasma cell neoplasm (disorder),SNOMED-CT
419879004,Atypical Burkitt's lymphoma (morphologic abnormality),SNOMED-CT
94718004,Myeloid sarcoma in remission (disorder),SNOMED-CT
763884007,Splenic diffuse red pulp small B-cell lymphoma (disorder),SNOMED-CT
397400006,Burkitt lymphoma/leukemia (morphologic abnormality),SNOMED-CT
450958009,"Malignant lymphoma, diffuse large B-cell, immunoblastic (morphologic abnormality)",SNOMED-CT
110460003,"Plasma cell tumor, benign (morphologic abnormality)",SNOMED-CT
115246000,Specified cutaneous AND/OR peripheral T cell lymphoma (morphologic abnormality),SNOMED-CT
721304007,Refractory thrombocytopenia (disorder),SNOMED-CT
109985000,Immunoproliferative small intestinal disease (disorder),SNOMED-CT
426217000,Aleukemic leukemia in remission (disorder),SNOMED-CT
109964000,"Diffuse non-Hodgkin's lymphoma, undifferentiated (disorder)",SNOMED-CT
35601003,Monoclonal gammopathy of undetermined significance (morphologic abnormality),SNOMED-CT
404126000,CD-30 positive pleomorphic large T-cell cutaneous lymphoma (disorder),SNOMED-CT
734076008,Diffuse large B-cell lymphoma associated with chronic inflammation (morphologic abnormality),SNOMED-CT
285424002,Immunoglobulin G monoclonal gammopathy of uncertain significance (disorder),SNOMED-CT
239940004,Lymphomatoid granulomatosis (disorder),SNOMED-CT
93487009,"Hodgkin's disease, lymphocytic depletion of lymph nodes of axilla AND/OR upper limb (disorder)",SNOMED-CT
92813000,Chronic lymphoid leukemia in remission (disorder),SNOMED-CT
450917002,Mixed phenotype acute leukemia with myeloid and T-cell lymphoid phenotypes (morphologic abnormality),SNOMED-CT
724650000,Primary follicular dendritic cell sarcoma (disorder),SNOMED-CT
450956008,B lymphoblastic leukemia lymphoma with t(1;19)(q23;p13.3); E2A-PBX1 (TCF3-PBX1) (morphologic abnormality),SNOMED-CT
413587002,Smoldering myeloma (disorder),SNOMED-CT
444597005,Extranodal marginal zone lymphoma of mucosa-associated lymphoid tissue of stomach (disorder),SNOMED-CT
721311006,Systemic Epstein-Barr virus positive T-cell lymphoproliferative disease of childhood (disorder),SNOMED-CT
91858008,Acute monocytic leukemia in remission (disorder),SNOMED-CT
404132005,Pleomorphic small/medium-sized cell cutaneous T-cell lymphoma (disorder),SNOMED-CT
404125001,CD-30 positive anaplastic large T-cell cutaneous lymphoma (disorder),SNOMED-CT
425657001,Osteosclerotic myeloma (disorder),SNOMED-CT
447766003,Lymphoma of pyloric antrum of stomach (disorder),SNOMED-CT
413847001,Chronic phase chronic myeloid leukemia (disorder),SNOMED-CT
93169003,Lymphoid leukemia in remission (disorder),SNOMED-CT
450920005,B lymphoblastic leukemia / lymphoma - category (morphologic abnormality),SNOMED-CT
450937003,Acute myeloid leukemia (megakaryoblastic) with t(1;22)(p13;q13); RBM15-MKL1 (morphologic abnormality),SNOMED-CT
128807009,Precursor B-cell lymphoblastic lymphoma (morphologic abnormality),SNOMED-CT
449072004,Lymphoma of gastrointestinal tract (disorder),SNOMED-CT
449053004,Lymphoma of lower esophagus (disorder),SNOMED-CT
718721006,Congenital analbuminemia (disorder),SNOMED-CT
716788007,Epstein-Barr virus positive diffuse large B-cell lymphoma of elderly (disorder),SNOMED-CT
80570006,Acute panmyelosis with myelofibrosis (morphologic abnormality),SNOMED-CT
44255004,Lymphoma stage IIIe (finding),SNOMED-CT
449216004,Diffuse non-Hodgkin's lymphoma of soft tissue (disorder),SNOMED-CT
397467006,"Follicular lymphoma, cutaneous follicle center sub-type (morphologic abnormality)",SNOMED-CT
93532006,Hodgkin's granuloma of lymph nodes of axilla AND/OR upper limb (disorder),SNOMED-CT
82546001,Reactive immunoproliferative disease (disorder),SNOMED-CT
93545005,Hodgkin's paragranuloma of spleen (disorder),SNOMED-CT
736322001,Pediatric follicular lymphoma (disorder),SNOMED-CT
404148006,Diffuse large B-cell lymphoma (nodal/systemic with skin involvement) (disorder),SNOMED-CT
404104001,Lymphomatoid papulosis type B - mycosis fungoides-like (disorder),SNOMED-CT
722953004,B-cell lymphoma unclassifiable with features intermediate between Burkitt lymphoma and diffuse large B-cell lymphoma (disorder),SNOMED-CT
699657009,Hepatosplenic gamma-delta cell lymphoma (disorder),SNOMED-CT
448386004,Non-Hodgkin's lymphoma of oral cavity (disorder),SNOMED-CT
397351004,"Post-transplant lymphoproliferative disorder, polymorphic (morphologic abnormality)",SNOMED-CT
448254007,Non-Hodgkin's lymphoma of central nervous system (disorder),SNOMED-CT
109994006,Essential thrombocythemia (disorder),SNOMED-CT
724647003,Diffuse large B-cell lymphoma co-occurrent with chronic inflammation caused by Epstein-Barr virus (disorder),SNOMED-CT
404114005,Erythrodermic mycosis fungoides (disorder),SNOMED-CT
93552007,Hodgkin's sarcoma of lymph nodes of inguinal region AND/OR lower limb (disorder),SNOMED-CT
6381009,Heavy chain disease (morphologic abnormality),SNOMED-CT
93207008,Malignant mast cell tumor of spleen (disorder),SNOMED-CT
128932005,Acute leukemia - category (morphologic abnormality),SNOMED-CT
93516008,"Hodgkin's disease, nodular sclerosis of lymph nodes of inguinal region AND/OR lower limb (disorder)",SNOMED-CT
713718006,Diffuse non-Hodgkin immunoblastic lymphoma co-occurrent with human immunodeficiency virus infection (disorder),SNOMED-CT
448709005,Non-Hodgkin's lymphoma of stomach (disorder),SNOMED-CT
404150003,Mantle cell B-cell lymphoma (nodal/systemic with skin involvement) (disorder),SNOMED-CT
254792006,Proliferating angioendotheliomatosis (disorder),SNOMED-CT
97361000119109,Hypoalbuminemia due to protein calorie malnutrition (disorder),SNOMED-CT
371012000,"Acute lymphoblastic leukemia, transitional pre-B-cell (disorder)",SNOMED-CT
3172003,"Peripheral T-cell lymphoma, no International Classification of Diseases for Oncology subtype (morphologic abnormality)",SNOMED-CT
413443009,Acute myeloid leukemia - category (morphologic abnormality),SNOMED-CT
449218003,Lymphoma of sigmoid colon (disorder),SNOMED-CT
189509003,"Refractory anemia without sideroblasts, so stated (disorder)",SNOMED-CT
721302006,Refractory anemia with ringed sideroblasts associated with marked thrombocytosis (disorder),SNOMED-CT
92811003,Chronic leukemia in remission (disorder),SNOMED-CT
721310007,Aggressive natural killer-cell leukemia (disorder),SNOMED-CT
450914009,Mixed phenotype acute leukemia with t(9;22)(q34;q11.2); BCR-ABL1 (morphologic abnormality),SNOMED-CT
103690005,Acute myeloid leukemia without maturation (morphologic abnormality),SNOMED-CT
702786004,Follicular non-Hodgkin's lymphoma diffuse follicle center sub-type grade 1 (disorder),SNOMED-CT
93551000,"Hodgkin's sarcoma of lymph nodes of head, face AND/OR neck (disorder)",SNOMED-CT
397345009,Acute leukemia of ambiguous lineage (morphologic abnormality),SNOMED-CT
404110001,Hypomelanotic mycosis fungoides (disorder),SNOMED-CT
414791003,"Myelodysplastic syndrome, unclassified by World Health Organization classification (disorder)",SNOMED-CT
397011009,Mast cell malignancy of lymph nodes (disorder),SNOMED-CT
397350003,Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue (morphologic abnormality),SNOMED-CT
119247004,Hypoalbuminemia (disorder),SNOMED-CT
446688004,Leukemic infiltration (morphologic abnormality),SNOMED-CT
414553000,Kappa light chain myeloma (disorder),SNOMED-CT
109971005,"Follicular non-Hodgkin's lymphoma, mixed small cleaved cell and large cell (disorder)",SNOMED-CT
738527001,Myeloid and/or lymphoid neoplasm associated with platelet derived growth factor receptor alpha rearrangement (disorder),SNOMED-CT
419094004,Immunodeficiency-associated Burkitt's lymphoma (morphologic abnormality),SNOMED-CT
449074003,Lymphoma of small intestine (disorder),SNOMED-CT
404103007,Lymphomatoid papulosis type A (CD-30 positive type) (disorder),SNOMED-CT
415156005,Precursor T-cell neoplasm (morphologic abnormality),SNOMED-CT
404139001,Leukemic infiltration of skin in hairy-cell leukemia (disorder),SNOMED-CT
449075002,Lymphoma of cardioesophageal junction (disorder),SNOMED-CT
397342007,Acute myeloid leukemia with multilineage dysplasia without antecedent myelodysplastic syndrome (morphologic abnormality),SNOMED-CT
426885008,"Hodgkin's disease, lymphocytic depletion of lymph nodes of head (disorder)",SNOMED-CT
404131003,CD-30 negative T-immunoblastic cutaneous lymphoma (disorder),SNOMED-CT
404155008,Granulocytic sarcoma affecting skin (disorder),SNOMED-CT
404144008,Primary cutaneous diffuse large cell B-cell lymphoma (disorder),SNOMED-CT
709471005,Periodontitis co-occurrent with leukemia (disorder),SNOMED-CT
93519001,"Hodgkin's disease, nodular sclerosis of extranodal AND/OR solid organ site (disorder)",SNOMED-CT
92511007,Burkitt's tumor of lymph nodes of axilla AND/OR upper limb (disorder),SNOMED-CT
449307001,Follicular non-Hodgkin's lymphoma of ovary (disorder),SNOMED-CT
426370008,Subacute lymphoid leukemia in remission (disorder),SNOMED-CT
397015000,Systemic mastocytosis with associated clonal hematological non-mast cell lineage disease (disorder),SNOMED-CT
415113000,Plasmacytoma - category (morphologic abnormality),SNOMED-CT
404136008,Aggressive natural killer-cell leukemia involving skin (disorder),SNOMED-CT
450907007,Hydroa vacciniforme-like lymphoma (morphologic abnormality),SNOMED-CT
404137004,Precursor B-cell lymphoblastic lymphoma involving skin (disorder),SNOMED-CT
404113004,Tumor stage mycosis fungoides (disorder),SNOMED-CT
13048006,Orbital lymphoma (disorder),SNOMED-CT
448553002,Lymphoma of pelvis (disorder),SNOMED-CT
448663003,Diffuse non-Hodgkin's lymphoma of stomach (disorder),SNOMED-CT
188531003,Hodgkin's paragranuloma of lymph nodes of multiple sites (disorder),SNOMED-CT
419586003,"Primary cutaneous T-cell lymphoma, large cell, CD30-negative (morphologic abnormality)",SNOMED-CT
766935007,Primary bone lymphoma (disorder),SNOMED-CT
448317000,Follicular non-Hodgkin's lymphoma of soft tissue (disorder),SNOMED-CT
413537009,Angioimmunoblastic T-cell lymphoma (disorder),SNOMED-CT
414654003,Mature (peripheral) B-cell neoplasm (morphologic abnormality),SNOMED-CT
450954006,B lymphoblastic leukemia lymphoma with hypodiploidy (Hypodiploid ALL) (morphologic abnormality),SNOMED-CT
123313007,"Alpha heavy chain disease, enteric form (disorder)",SNOMED-CT
418789003,Primary cutaneous plasmacytoma (morphologic abnormality),SNOMED-CT
127070008,Malignant histiocytic disorder (disorder),SNOMED-CT
702476004,Therapy-related myelodysplastic syndrome (disorder),SNOMED-CT
450959001,T-cell/histiocyte rich large B-cell lymphoma (morphologic abnormality),SNOMED-CT
450915005,Mixed phenotype acute leukemia with t(v;11q23); MLL rearranged (morphologic abnormality),SNOMED-CT
404120006,Localized pagetoid reticulosis (disorder),SNOMED-CT
420028002,Primary cutaneous marginal zone B-cell lymphoma (morphologic abnormality),SNOMED-CT
61301000119102,Disorder of central nervous system co-occurrent and due to acute lymphoid leukemia (disorder),SNOMED-CT
404111002,Lymphomatoid papulosis-associated mycosis fungoides (disorder),SNOMED-CT
447989004,Non-Hodgkin's lymphoma of extranodal site (disorder),SNOMED-CT
419386004,Pagetoid reticulosis (morphologic abnormality),SNOMED-CT
397347001,Precursor B-lymphoblastic leukemia/lymphoblastic lymphoma (morphologic abnormality),SNOMED-CT
93205000,Malignant mast cell tumor of lymph nodes of inguinal region AND/OR lower limb (disorder),SNOMED-CT
425869007,"Acute promyelocytic leukemia, FAB M3, in remission (disorder)",SNOMED-CT
448231003,Follicular non-Hodgkin's lymphoma of nose (disorder),SNOMED-CT
425941003,Pre B-cell acute lymphoblastic leukemia in remission (disorder),SNOMED-CT
25050002,"Alpha heavy chain disease, respiratory form (disorder)",SNOMED-CT
93190006,Malignant histiocytosis of extranodal AND/OR solid organ site (disorder),SNOMED-CT
722954005,B-cell lymphoma unclassifiable with features intermediate between classical Hodgkin lymphoma and diffuse large B-cell lymphoma (disorder),SNOMED-CT
702977001,Follicular non-Hodgkin's lymphoma diffuse follicle center cell sub-type grade 2 (disorder),SNOMED-CT
93201009,Malignant mast cell tumor of intrapelvic lymph nodes (disorder),SNOMED-CT
762315004,Therapy related acute myeloid leukemia due to and following administration of antineoplastic agent (disorder),SNOMED-CT
715950008,Anaplastic lymphoma kinase positive large B-cell lymphoma (disorder),SNOMED-CT
721313009,Indeterminate dendritic cell neoplasm (disorder),SNOMED-CT
128874001,Cutaneous CD30+ lymphoproliferative disorder (disorder),SNOMED-CT
448774004,Non-Hodgkin's lymphoma of uterine cervix (disorder),SNOMED-CT
448384001,Non-Hodgkin's lymphoma of nose (disorder),SNOMED-CT
415285009,Refractory cytopenia with multilineage dysplasia (disorder),SNOMED-CT
450929006,Acute myeloid leukemia with inv(3)(q21q26.2) or t(3;3)(q21;q26.2); RPN1-EVI1 (morphologic abnormality),SNOMED-CT
404172001,Mast cell leukemia affecting skin (disorder),SNOMED-CT
20224008,Delta heavy chain disease (disorder),SNOMED-CT
61291000119103,Disorder of central nervous system co-occurrent and due to acute lymphoid leukemia in remission (disorder),SNOMED-CT
733598001,Acute myeloid leukemia with t(6;9)(p23;q34) translocation (disorder),SNOMED-CT
414780005,Mucosa-associated lymphoid tissue lymphoma of orbit (disorder),SNOMED-CT
415110002,Plasma cell myeloma/plasmacytoma (disorder),SNOMED-CT
714463003,Primary effusion lymphoma co-occurrent with infection caused by Human herpesvirus 8 (disorder),SNOMED-CT
450909005,Plasmablastic lymphoma (morphologic abnormality),SNOMED-CT
285428004,Immunoglobulin D monoclonal gammopathy of uncertain significance (disorder),SNOMED-CT
128824003,Precursor T-cell lymphoblastic leukemia (morphologic abnormality),SNOMED-CT
94688000,Mixed cell type lymphosarcoma of intrathoracic lymph nodes (disorder),SNOMED-CT
441313008,Indolent multiple myeloma (disorder),SNOMED-CT
447100004,Marginal zone lymphoma (disorder),SNOMED-CT
110000005,Refractory anemia with excess blasts in transformation (disorder),SNOMED-CT
699818003,T-cell large granular lymphocytic leukemia (disorder),SNOMED-CT
766048008,Acute myeloid leukemia and myelodysplastic syndrome related to radiation (disorder),SNOMED-CT
93542008,"Hodgkin's paragranuloma of lymph nodes of head, face AND/OR neck (disorder)",SNOMED-CT
93550004,Hodgkin's sarcoma of lymph nodes of axilla AND/OR upper limb (disorder),SNOMED-CT
402880009,Primary cutaneous large T-cell lymphoma (disorder),SNOMED-CT
450950002,B lymphoblastic leukemia lymphoma with t(9;22)(q34;q11.2); BCR-ABL1 (morphologic abnormality),SNOMED-CT
94716000,Myeloid leukemia in remission (disorder),SNOMED-CT
399456004,Plasma cell myeloma/plasmacytoma (morphologic abnormality),SNOMED-CT
404138009,Small lymphocytic B-cell lymphoma involving skin (disorder),SNOMED-CT
762690000,Classical Hodgkin lymphoma (disorder),SNOMED-CT
713483007,Reticulosarcoma co-occurrent with human immunodeficiency virus infection (disorder),SNOMED-CT
84631004,"Lymphoproliferative disease, no International Classification of Diseases for Oncology subtype (morphologic abnormality)",SNOMED-CT
415109007,Plasma cell myeloma - category (morphologic abnormality),SNOMED-CT
734066005,Diffuse large B-cell lymphoma of central nervous system (disorder),SNOMED-CT
734141009,Splenic B-cell lymphoma (morphologic abnormality),SNOMED-CT
449058008,Follicular non-Hodgkin's lymphoma of tonsil (disorder),SNOMED-CT
450908002,Primary cutaneous gamma-delta T-cell lymphoma (morphologic abnormality),SNOMED-CT
415284008,Refractory anemia with excess blasts-2 (disorder),SNOMED-CT
415283002,Refractory anemia with excess blasts-1 (disorder),SNOMED-CT
103682005,Subcutaneous panniculitic T-cell lymphoma (morphologic abnormality),SNOMED-CT
724645006,T-cell hystiocyte rich large B-cell lymphoma (disorder),SNOMED-CT
93496009,"Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of axilla AND/OR upper limb (disorder)",SNOMED-CT
128798004,Composite Hodgkin and non-Hodgkin lymphoma (morphologic abnormality),SNOMED-CT
448217003,Follicular non-Hodgkin's lymphoma of prostate (disorder),SNOMED-CT
128806000,Precursor cell lymphoblastic lymphoma (morphologic abnormality),SNOMED-CT
93555009,Hodgkin's sarcoma of extranodal AND/OR solid organ site (disorder),SNOMED-CT
447656001,Lymphoma of pylorus of stomach (disorder),SNOMED-CT
95264000,Sézary's disease of extranodal AND/OR solid organ site (disorder),SNOMED-CT
766046007,Acute myeloid leukemia and myelodysplastic syndrome related to topoisomerase type 2 inhibitor (disorder),SNOMED-CT
404121005,Generalized pagetoid reticulosis (disorder),SNOMED-CT
718195003,Inherited predisposition to essential thrombocythemia (disorder),SNOMED-CT
404115006,Bullous mycosis fungoides (disorder),SNOMED-CT
703820005,Acute myeloid leukemia with mutated NPM1 (morphologic abnormality),SNOMED-CT
734524001,Acute myeloid leukemia with FMS-like tyrosine kinase-3 mutation (morphologic abnormality),SNOMED-CT
93137007,"Letterer-Siwe disease of lymph nodes of head, face AND/OR neck (disorder)",SNOMED-CT
413840004,Chronic lymphoid leukemia - category (morphologic abnormality),SNOMED-CT
92509003,Burkitt's tumor of intrapelvic lymph nodes (disorder),SNOMED-CT
721555001,Follicular lymphoma of small intestine (disorder),SNOMED-CT
93515007,"Hodgkin's disease, nodular sclerosis of lymph nodes of head, face AND/OR neck (disorder)",SNOMED-CT
402881008,Primary cutaneous B-cell lymphoma (disorder),SNOMED-CT
404143002,Primary cutaneous follicular center B-cell lymphoma (disorder),SNOMED-CT
449065000,Diffuse non-Hodgkin's lymphoma of nose (disorder),SNOMED-CT
93497000,"Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of head, face AND/OR neck (disorder)",SNOMED-CT
721306009,Therapy related acute myeloid leukemia and myelodysplastic syndrome (disorder),SNOMED-CT
413616009,B-cell neoplasm (morphologic abnormality),SNOMED-CT
112241002,Lymphoma stage III 1 (finding),SNOMED-CT
5701003,Lymphoma stage IIe (finding),SNOMED-CT
94686001,Mixed cell type lymphosarcoma of intra-abdominal lymph nodes (disorder),SNOMED-CT
419770008,Endemic Burkitt's lymphoma (morphologic abnormality),SNOMED-CT
12341000132100,"B-cell lymphoma, unclassifiable, with features intermediate between diffuse large B-cell lymphoma and Burkitt lymphoma (morphologic abnormality)",SNOMED-CT
445925008,Lymphomatous infiltration (morphologic abnormality),SNOMED-CT
128827005,Acute myeloid leukemia with multilineage dysplasia (morphologic abnormality),SNOMED-CT
109968002,"Diffuse non-Hodgkin's lymphoma, small cell (disorder)",SNOMED-CT
89487002,Lymphoma stage Ie (finding),SNOMED-CT
765136002,Primary cutaneous CD8 positive aggressive epidermotropic cytotoxic T-cell lymphoma (disorder),SNOMED-CT
91860005,Acute myeloid leukemia in remission (disorder),SNOMED-CT
93206004,Malignant mast cell tumor of lymph nodes of multiple sites (disorder),SNOMED-CT
763666008,Splenic marginal zone B-cell lymphoma (disorder),SNOMED-CT
448376000,Non-Hodgkin's lymphoma of ovary (disorder),SNOMED-CT
404151004,Leukemic infiltration of skin in myeloid leukemia (disorder),SNOMED-CT
94687005,Mixed cell type lymphosarcoma of intrapelvic lymph nodes (disorder),SNOMED-CT
449177007,Diffuse non-Hodgkin's lymphoma of bone (disorder),SNOMED-CT
426124006,"Acute myeloid leukemia with maturation, FAB M2, in remission (disorder)",SNOMED-CT
404154007,Leukemic infiltration of skin in monocytic leukemia (disorder),SNOMED-CT
404145009,Primary cutaneous anaplastic large cell B-cell lymphoma (disorder),SNOMED-CT
128800006,Primary effusion lymphoma (morphologic abnormality),SNOMED-CT
404152006,Leukemic infiltration of skin in acute myeloid leukemia (disorder),SNOMED-CT
93501005,"Hodgkin's disease, lymphocytic-histiocytic predominance of extranodal AND/OR solid organ site (disorder)",SNOMED-CT
128821006,"Prolymphocytic leukemia, T-cell type (morphologic abnormality)",SNOMED-CT
733895005,Primary cutaneous CD8 positive aggressive epidermotropic cytotoxic T-cell lymphoma (morphologic abnormality),SNOMED-CT
