code,description,type
760611000000109,Chronic obstructive pulmonary disease 3 month review,SNOMED-CT
707001000000100,Cystic fibrosis with distal intestinal obstruction syndrome,SNOMED-CT
113061000000103,Chronic obstructive pulmonary disease monitoring verbal invite (administrative concept),SNOMED-CT
338131000000101,Chronic type 2 respiratory failure,SNOMED-CT
441141000000108,[X]Pneumonia due to other aerobic gram-negative bacteria (disorder),SNOMED-CT
113051000000101,Chronic obstructive pulmonary disease monitoring 3rd letter (administrative concept),SNOMED-CT
204574007,Pulmonary hypoplasia (disorder),SNOMED-CT
616161000000107,Influenza with pneumonia NOS (disorder),SNOMED-CT
823151000000103,Hospital acquired pneumonia (disorder),SNOMED-CT
169761000000104,Heart and lung transplant,SNOMED-CT
169641000000108,Emergency chronic obstructive pulmonary disease admission since last appointment,SNOMED-CT
60696005,AIDS with bacterial pneumonia (disorder),SNOMED-CT
789751000000109,Chronic obstructive pulmonary disease medication optimisation (procedure),SNOMED-CT
656891000000102,Lobar pneumonia due to unspecified organism (disorder),SNOMED-CT
789671000000109,Preferred place of care for next exacerbation of chronic obstructive pulmonary disease,SNOMED-CT
540151000000108,Pneumonia or influenza NOS (disorder),SNOMED-CT
540141000000105,Other specified pneumonia or influenza (disorder),SNOMED-CT
807651000000109,Bronchiolitis obliterans syndrome after lung transplantation,SNOMED-CT
468671000000107,[X]Other bacterial pneumonia (disorder),SNOMED-CT
400631000000109,"[X]Other pneumonia, organism unspecified (disorder)",SNOMED-CT
649141000000105,Mucopurulent chronic bronchitis NOS (disorder),SNOMED-CT
781591000000108,Education about chronic obstructive pulmonary disease (procedure),SNOMED-CT
568721000000106,Other specified transplantation of heart and lung (procedure),SNOMED-CT
390151000000103,[X]Other chronic respiratory diseases originating in the perinatal period (disorder),SNOMED-CT
528511000000103,Perinatal interstitial emphysema and related conditions (disorder),SNOMED-CT
626071000000107,Pneumoconiosis NOS (disorder),SNOMED-CT
276694004,Acquired neonatal pneumonia (disorder),SNOMED-CT
658391000000105,Cystic fibrosis with other manifestations (disorder),SNOMED-CT
123620007,Hantanvirus pulmonary syndrome (disorder),SNOMED-CT
240311002,Pneumonitis due to fetal aspiration (disorder),SNOMED-CT
213401000000106,Chronic obstructive pulmonary disease disturbs sleep,SNOMED-CT
523661000000105,Step down change in chronic obstructive pulmonary disease management plan (regime/therapy),SNOMED-CT
389075004,Tuberculous pneumonia of humans (disorder),SNOMED-CT
187042003,Histoplasma capsulatum with pneumonia (disorder),SNOMED-CT
213411000000108,Chronic obstructive pulmonary disease disturbs sleep,SNOMED-CT
834491000000101,End stage chronic obstructive airways disease,SNOMED-CT
111885006,AIDS with pneumonia (disorder),SNOMED-CT
412891000000108,[X]Pneumonitis due to inhalation of other solids and liquids (disorder),SNOMED-CT
649201000000103,Pulmonary eosinophilia NOS (disorder),SNOMED-CT
611551000000109,Asbestosis NOS (disorder),SNOMED-CT
491091000000105,Chronic obstructive pulmonary disease patient unsuitable for pulmonary rehabilitation - enhanced services administration,SNOMED-CT
123592004,Acute mucous pneumonia (disorder),SNOMED-CT
28168000,"Idiopathic fibrosing alveolitis, chronic form (disorder)",SNOMED-CT
707011000000103,Liver disease due to cystic fibrosis,SNOMED-CT
74455006,Bovine allergic alveolitis (disorder),SNOMED-CT
897321000000107,Shared care chronic obstructive disease monitoring,SNOMED-CT
192671000000106,Bronchiolitis obliterans,SNOMED-CT
68759006,"Idiopathic fibrosing alveolitis, subacute form (disorder)",SNOMED-CT
196161007,Interstitial lung disease NEC (disorder),SNOMED-CT
857671000000106,Seen in chronic obstructive pulmonary disease clinic,SNOMED-CT
412775002,Asthma clinical management plan (qualifier value),SNOMED-CT
253151000000106,Health education - chronic obstructive pulmonary disease,SNOMED-CT
689401000000108,Bronchopneumonia due to unspecified organism (disorder),SNOMED-CT
515641000000103,Cystic fibrosis annual review,SNOMED-CT
195905006,Pneumonia with histoplasmosis (disorder),SNOMED-CT
781651000000101,Respiratory bronchiolitis associated interstitial lung disease (disorder),SNOMED-CT
338121000000103,Chronic type 1 respiratory failure,SNOMED-CT
325401000000109,Chronic type 2 respiratory failure (disorder),SNOMED-CT
286451000000100,Cystic fibrosis related diabetes mellitus (disorder),SNOMED-CT
645401000000102,Pneumonitis due to inhalation of oil or essence NOS (disorder),SNOMED-CT
707891000000102,Complication of transplanted lung,SNOMED-CT
630531000000104,Bronchiectasis NOS (disorder),SNOMED-CT
579661000000108,Chronic bullous emphysema NOS (disorder),SNOMED-CT
60837001,Contagious bovine pleuropneumonia (disorder),SNOMED-CT
195882005,Viral pneumonia NEC (disorder),SNOMED-CT
706991000000106,Arthropathy in cystic fibrosis,SNOMED-CT
948121000000105,Telehealth chronic obstructive pulmonary disease monitoring,SNOMED-CT
17365008,Allergic pneumonia (disorder),SNOMED-CT
255621000000109,Double lung transplant,SNOMED-CT
555141000000100,Other specified transplantation of lung (procedure),SNOMED-CT
915671000000101,Chronic obstructive pulmonary disease management plan declined,SNOMED-CT
564621000000105,Other specified respiratory tuberculosis NOS (disorder),SNOMED-CT
397981000000105,[X]Other respiratory diseases principally affecting the interstitium (disorder),SNOMED-CT
478351000000102,[X]Congenital pneumonia due to other organisms (disorder),SNOMED-CT
807891000000100,Interstitial lung disease due to connective tissue disease,SNOMED-CT
601591000000103,Other chronic bronchitis (disorder),SNOMED-CT
586341000000100,Transplantation of heart and lung NOS (procedure),SNOMED-CT
781711000000106,Interstitial lung disease due to connective tissue disease (disorder),SNOMED-CT
129458007,Bronchiolitis obliterans organizing pneumonia (disorder),SNOMED-CT
469801000000105,[X]Pneumonia in parasitic diseases classified elsewhere (disorder),SNOMED-CT
294001000000101,Very severe chronic obstructive pulmonary disease,SNOMED-CT
255641000000102,Single lobe lung transplant,SNOMED-CT
113031000000108,Chronic obstructive pulmonary disease monitoring administration (administrative concept),SNOMED-CT
89991000000102,Excepted from COPD quality indicators: Patient unsuitable (administrative concept),SNOMED-CT
471471000000106,[X]Pneumonia due to other specified infectious organisms (disorder),SNOMED-CT
617941000000107,Viral pneumonia NEC (disorder),SNOMED-CT
391131001,Chronic obstructive pulmonary disease self-management plan given (regime/therapy),SNOMED-CT
187061004,Histoplasmosis with pneumonia (disorder),SNOMED-CT
564611000000104,Other specified respiratory tuberculosis (disorder),SNOMED-CT
636501000000107,Pneumonitis due to inhalation of food or vomitus NOS (disorder),SNOMED-CT
113041000000104,Chronic obstructive pulmonary disease monitoring 1st letter (administrative concept),SNOMED-CT
338241000000100,Primary ciliary dyskinesia,SNOMED-CT
390971000000109,[X]Other conditions related to interstitial emphysema originating in the perinatal period (disorder),SNOMED-CT
790311000000104,Referral to chronic obstructive pulmonary disease community nursing team,SNOMED-CT
375861000000106,Referred for chronic obstructive pulmonary disease structured smoking assessment - enhanced services administration,SNOMED-CT
81638006,Contagious caprine pleuropneumonia (disorder),SNOMED-CT
204572006,"Lung agenesis, hypoplasia and dysplasia (disorder)",SNOMED-CT
368861000000109,Recurrent pulmonary embolism,SNOMED-CT
442341000000102,[X]Pneumonia in other diseases classified elsewhere (disorder),SNOMED-CT
810721000000108,Pneumonia due to Human metapneumovirus (disorder),SNOMED-CT
233693005,Pulmonary histiocytosis X (disorder),SNOMED-CT
783641000000100,General practitioner out of hours service notified of chronic obstructive disease care plan,SNOMED-CT
375931000000105,Chronic obstructive pulmonary disease structured smoking assessment declined - enhanced services administration,SNOMED-CT
255631000000106,Single lung transplant,SNOMED-CT
826121000000103,On chronic obstructive pulmonary disease supportive care pathway,SNOMED-CT
312602005,Lung transplant disorder (disorder),SNOMED-CT
857801000000104,Chronic obstructive pulmonary disease rescue pack declined,SNOMED-CT
554081000000108,"Tuberculosis of lung, confirmed by unspecified means (disorder)",SNOMED-CT
196009005,Massive silicotic fibrosis (disorder),SNOMED-CT
812311000000102,Hantavirus pulmonary syndrome (disorder),SNOMED-CT
831811000000105,Pneumonia due to human metapneumovirus,SNOMED-CT
292571000000107,Cystic fibrosis related diabetes mellitus,SNOMED-CT
652331000000107,Basal pneumonia due to unspecified organism (disorder),SNOMED-CT
89087009,Porcine contagious pleuropneumonia (disorder),SNOMED-CT
409081000000107,[X]Congenital pneumonia due to other bacterial agents (disorder),SNOMED-CT
654461000000102,"Pneumonic plague, unspecified (disorder)",SNOMED-CT
409811000000108,[X]Hypersensitivity pneumonitis due to other organic dusts (disorder),SNOMED-CT
832111000000108,Chronic obstructive pulmonary disease self-management plan review,SNOMED-CT
50648007,Tropical eosinophilia (disorder),SNOMED-CT
15341009,Atypical interstitial pneumonia of cattle (disorder),SNOMED-CT
807861000000106,Respiratory bronchiolitis associated interstitial lung disease,SNOMED-CT
396284006,Lobular pneumonia (disorder),SNOMED-CT
760631000000101,Chronic obstructive pulmonary disease 6 month review,SNOMED-CT
57541005,Pulmonary pneumocystosis (disorder),SNOMED-CT
550501000000102,Transplantation of lung NOS (procedure),SNOMED-CT
413846005,Chronic obstructive pulmonary disease finding (finding),SNOMED-CT
451271000000107,[X]Pneumoconiosis due to other specified inorganic dusts (disorder),SNOMED-CT
649151000000108,Pulmonary congestion and hypostasis NOS (disorder),SNOMED-CT
859051000000100,Exacerbation of cystic fibrosis,SNOMED-CT
