code,description,type
609573005,"Maturity-Onset Diabetes Of The Young, Type 6 (Disorder)",SNOMED-CT
371087003,Diabetic Foot Ulcer (Disorder),SNOMED-CT
735200002,Absence Of Lower Limb Due To Diabetes Mellitus (Disorder),SNOMED-CT
91352004,Diabetes Mellitus Due To Structurally Abnormal Insulin (Disorder),SNOMED-CT
609581006,"Diabetes Mellitus, Transient Neonatal 3 (Disorder)",SNOMED-CT
1054231000000103,Referral To Community Diabetes Antenatal Clinic (Procedure),SNOMED-CT
721000119107,Chronic Kidney Disease Stage 4 Associated With Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
368551000119104,Dyslipidemia Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
368591000119109,Cheiropathy Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
1531000119102,Diabetic Dermopathy Associated With Diabetes Mellitus Type 2 (Disorder),SNOMED-CT
428007007,Erectile Dysfunction Co-Occurrent And Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
140521000119107,Ischemic Foot Ulcer Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
120711000119108,Hypoglycemic Unawareness In Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
741000119101,Chronic Kidney Disease Stage 2 Associated With Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
23045005,Insulin Dependent Diabetes Mellitus Type Ia (Disorder),SNOMED-CT
399869005,High Risk Proliferative Diabetic Retinopathy Not Amenable To Photocoagulation (Disorder),SNOMED-CT
1521000119100,Diabetic Foot Ulcer Associated With Type Ii Diabetes Mellitus (Disorder),SNOMED-CT
140531000119105,Neuropathic Foot Ulcer Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
399877009,Very Severe Nonproliferative Retinopathy With Clinically Significant Macular Edema Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
720519003,"Atherosclerosis, Deafness, Diabetes, Epilepsy, Nephropathy Syndrome (Disorder)",SNOMED-CT
190406000,Malnutrition-Related Diabetes Mellitus With Ketoacidosis (Disorder),SNOMED-CT
111307005,Leprechaunism Syndrome (Disorder),SNOMED-CT
427571000,Lumbosacral Radiculoplexus Neuropathy Co-Occurrent And Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
698472009,Blood Glucose Monitoring (Regime/Therapy),SNOMED-CT
127991000119101,Hypertension Concurrent And Due To End Stage Renal Disease On Dialysis Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
734022008,Wolfram-Like Syndrome (Disorder),SNOMED-CT
123763000,Houssay's Syndrome (Disorder),SNOMED-CT
199231005,Pre-Existing Malnutrition-Related Diabetes Mellitus (Disorder),SNOMED-CT
1501000119109,Proliferative Diabetic Retinopathy Associated With Type Ii Diabetes Mellitus (Disorder),SNOMED-CT
109171000119104,Retinal Edema Co-Occurrent And Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
735539005,Metabolic Acidosis Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
1025251000000107,National Health Service Diabetes Prevention Programme Completed (Situation),SNOMED-CT
137931000119102,Hyperlipidemia Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
199230006,Pre-Existing Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
768794008,Cataract Of Bilateral Eyes Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
164881000119109,Foot Ulcer Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
399873008,Severe Nonproliferative Retinopathy Without Macular Edema Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
112991000000101,Lipoatrophic Diabetes Mellitus Without Complication (Disorder),SNOMED-CT
10661671000119102,Ulcer Of Right Foot Co-Occurrent And Due To Diabetes Mellitus Type 2 (Disorder),SNOMED-CT
19378003,Pseudotabes Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
1491000119102,Diabetic Vitreous Hemorrhage Associated With Type Ii Diabetes Mellitus (Disorder),SNOMED-CT
444074000,Type I Diabetes Mellitus Well Controlled (Finding),SNOMED-CT
781000119106,Diabetic Neuropathic Arthropathy Associated With Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
769221001,Clinically Significant Macular Edema Of Right Eye Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
703136005,Diabetes Mellitus In Remission (Disorder),SNOMED-CT
18521000119106,Microalbuminuria Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
703137001,Type I Diabetes Mellitus In Remission (Disorder),SNOMED-CT
768798006,Iritis Of Left Eye Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
420825003,Gangrene Associated With Type I Diabetes Mellitus (Disorder),SNOMED-CT
716020005,Diabetic Embryopathy (Disorder),SNOMED-CT
399865004,Very Severe Proliferative Diabetic Retinopathy (Disorder),SNOMED-CT
609579009,"Diabetes Mellitus, Transient Neonatal 1 (Disorder)",SNOMED-CT
10656231000119100,Skin Ulcer Of Toe Due To Diabetes Mellitus Type 1 (Disorder),SNOMED-CT
41911000119107,Glaucoma Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
16010791000119102,Gangrene Of Toe Of Left Foot (Disorder),SNOMED-CT
609571007,"Maturity-Onset Diabetes Of The Young, Type 4 (Disorder)",SNOMED-CT
39127005,Symmetric Proximal Motor Neuropathy Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
82581000119105,Rubeosis Iridis Co-Occurrent And Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
276560009,Diabetes Mellitus In Neonate Small For Gestational Age (Disorder),SNOMED-CT
170757007,Fundoscopy - Diabetic Check (Regime/Therapy),SNOMED-CT
420996007,Coma Associated With Malnutrition-Related Diabetes Mellitus (Disorder),SNOMED-CT
97331000119101,Macular Edema And Retinopathy Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
735537007,Hyperosmolar Hyperglycemic Coma Due To Diabetes Mellitus Without Ketoacidosis (Disorder),SNOMED-CT
691000119103,Erectile Dysfunction Associated With Type I Diabetes Mellitus (Disorder),SNOMED-CT
70694009,Diabetes Mellitus And Insipidus With Optic Atrophy And Deafness (Disorder),SNOMED-CT
127011001,Sensory Neuropathy Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
102781000119107,Sensory Neuropathy Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
199227004,Diabetes Mellitus During Pregnancy - Baby Not Yet Delivered (Disorder),SNOMED-CT
399866003,Diabetic Retinal Venous Beading (Disorder),SNOMED-CT
140381000119104,Neuropathic Toe Ulcer Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
408540003,Diabetes Mellitus Caused By Non-Steroid Drugs (Disorder),SNOMED-CT
421966007,Non-Ketotic Non-Hyperosmolar Coma Associated With Diabetes Mellitus (Disorder),SNOMED-CT
120731000119103,Hypoglycemia Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
79554005,Asymmetric Proximal Motor Neuropathy Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
28331000119107,Retinal Edema Co-Occurrent And Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
441628001,Multiple Complications Due To Diabetes Mellitus (Disorder),SNOMED-CT
768797001,Iritis Of Right Eye Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
359611005,Diabetic Neuropathy With Neurologic Complication (Disorder),SNOMED-CT
140101000119109,Hypertension In Chronic Kidney Disease Stage 5 Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
38046004,Diffuse Type Diabetic Glomerulosclerosis (Disorder),SNOMED-CT
399874002,Proliferative Diabetic Retinopathy - High Risk With Clinically Significant Macular Edema (Disorder),SNOMED-CT
420683009,Neurological Disorder Associated With Malnutrition-Related Diabetes Mellitus (Disorder),SNOMED-CT
119831000119106,Hypoglycemia Unawareness In Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
72061000119104,Osteomyelitis Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
71701000119105,Hypertension In Chronic Kidney Disease Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
2751001,Fibrocalculous Pancreatic Diabetes (Disorder),SNOMED-CT
105401000119101,Diabetes Mellitus Due To Pancreatic Injury (Disorder),SNOMED-CT
427134009,Small Vessel Disease Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
816711000000104,Gestational Diabetes Mellitus Annual Review (Regime/Therapy),SNOMED-CT
441656006,Hyperglycemic Crisis In Diabetes Mellitus (Disorder),SNOMED-CT
81830002,Mononeuropathy Simplex Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
421305000,Persistent Microalbuminuria Associated With Type I Diabetes Mellitus (Disorder),SNOMED-CT
769181007,Preproliferative Retinopathy Of Right Eye Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
1097141000000101,Remote Diabetes Structured Education And Support Programme Completed (Situation),SNOMED-CT
11687002,Gestational Diabetes Mellitus (Disorder),SNOMED-CT
72141000119104,Chronic Ulcer Of Skin Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
769190000,Very Severe Nonproliferative Retinopathy Of Right Eye Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
237600004,Malnutrition-Related Diabetes Mellitus - Fibrocalculous (Disorder),SNOMED-CT
723074006,Renal Papillary Necrosis Due To Diabetes Mellitus (Disorder),SNOMED-CT
190410002,Malnutrition-Related Diabetes Mellitus With Peripheral Circulatory Complications (Disorder),SNOMED-CT
413183008,Diabetes Mellitus Caused By Non-Steroid Drugs Without Complication (Disorder),SNOMED-CT
237613005,Hyperproinsulinemia (Disorder),SNOMED-CT
199229001,Pre-Existing Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
199225007,Diabetes Mellitus During Pregnancy - Baby Delivered (Disorder),SNOMED-CT
62260007,Pretibial Pigmental Patches In Diabetes (Disorder),SNOMED-CT
42954008,Diabetes Mellitus Associated With Receptor Abnormality (Disorder),SNOMED-CT
106281000119103,Pre-Existing Diabetes Mellitus In Mother Complicating Childbirth (Disorder),SNOMED-CT
609564002,Pre-Existing Type 1 Diabetes Mellitus In Pregnancy (Disorder),SNOMED-CT
703138006,Type Ii Diabetes Mellitus In Remission (Disorder),SNOMED-CT
368721000119104,Nonproliferative Retinopathy Co-Occurrent And Due To Secondary Diabetes Mellitus (Disorder),SNOMED-CT
10753491000119100,Gestational Diabetes Mellitus In Childbirth (Disorder),SNOMED-CT
721088003,"Developmental Delay, Epilepsy, Neonatal Diabetes Syndrome (Disorder)",SNOMED-CT
72031000119107,Severe Malnutrition Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
140111000119107,Hypertension In Chronic Kidney Disease Stage 4 Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
609563008,Pre-Existing Diabetes Mellitus In Pregnancy (Disorder),SNOMED-CT
103981000119101,Proliferative Diabetic Retinopathy Following Surgery (Disorder),SNOMED-CT
60961000119107,Nonproliferative Retinopathy Co-Occurrent And Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
201000119106,Disorder Associated With Well Controlled Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
164971000119101,Type 2 Diabetes Mellitus Controlled By Diet (Finding),SNOMED-CT
428896009,Hyperosmolality Due To Uncontrolled Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
87471000119106,Ankle Ulcer Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
722454003,"Intellectual Disability, Craniofacial Dysmorphism, Hypogonadism, Diabetes Mellitus Syndrome (Disorder)",SNOMED-CT
104961000119108,Retinal Ischemia Co-Occurrent And Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
707221002,Diabetic Glomerulosclerosis (Disorder),SNOMED-CT
713457002,Neovascular Glaucoma Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
63510008,Nodular Type Diabetic Glomerulosclerosis (Disorder),SNOMED-CT
367261000119100,Hyperosmolarity Co-Occurrent And Due To Drug Induced Diabetes Mellitus (Disorder),SNOMED-CT
712883005,Autonomic Neuropathy Co-Occurrent And Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
128001000119105,Hypertension Concurrent And Due To End Stage Renal Disease On Dialysis Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
367991000119101,Hyperglycemia Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
769222008,Clinically Significant Macular Edema Of Left Eye Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
10660471000119108,Ulcer Of Left Foot Co-Occurrent And Due To Diabetes Mellitus Type 2 (Disorder),SNOMED-CT
1481000119100,Diabetes Mellitus Type 2 Without Retinopathy (Disorder),SNOMED-CT
427943001,Ophthalmoplegia Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
368711000119106,Mild Nonproliferative Retinopathy Co-Occurrent And Due To Secondary Diabetes Mellitus (Disorder),SNOMED-CT
768793002,Cataract Of Left Eye Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
609568004,Diabetes Mellitus Due To Genetic Defect In Beta Cell Function (Disorder),SNOMED-CT
38205001,Diarrhea Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
126535008,Motor Polyneuropathy Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
127012008,Lipoatrophic Diabetes (Disorder),SNOMED-CT
735538002,Lactic Acidosis Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
769191001,Very Severe Nonproliferative Retinopathy Of Left Eye Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
609580007,"Diabetes Mellitus, Transient Neonatal 2 (Disorder)",SNOMED-CT
60971000119101,Proliferative Retinopathy Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
237651005,Insulin Resistance - Type A (Disorder),SNOMED-CT
71441000119104,Nephrotic Syndrome Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
9859006,Type 2 Diabetes Mellitus With Acanthosis Nigricans (Disorder),SNOMED-CT
57886004,Protein-Deficient Diabetes Mellitus (Disorder),SNOMED-CT
138911000119106,Mild Nonproliferative Retinopathy Co-Occurrent And Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
472699005,Gestational Diabetes Mellitus Uncontrolled (Finding),SNOMED-CT
399868002,Diabetic Intraretinal Microvascular Anomaly (Disorder),SNOMED-CT
76751001,"Diabetes Mellitus In Mother Complicating Pregnancy, Childbirth And/Or Puerperium (Disorder)",SNOMED-CT
310387003,Diabetic Intracapillary Glomerulosclerosis (Disorder),SNOMED-CT
75524006,Malnutrition Related Diabetes Mellitus (Disorder),SNOMED-CT
769186002,Moderate Nonproliferative Retinopathy Of Left Eye Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
82551000119103,Rubeosis Iridis Co-Occurrent And Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
770324004,Retinal Ischemia Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
704241002,Fetal Hypertrophic Cardiomyopathy Due To Maternal Diabetes Mellitus (Disorder),SNOMED-CT
711000119100,Chronic Kidney Disease Stage 5 Associated With Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
102621000119101,Ulcer Of Skin Co-Occurrent And Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
609575003,"Maturity-Onset Diabetes Of The Young, Type 8 (Disorder)",SNOMED-CT
769220000,Macular Edema Co-Occurrent And Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
444110003,Type Ii Diabetes Mellitus Well Controlled (Finding),SNOMED-CT
199226008,Diabetes Mellitus In The Puerperium - Baby Delivered During Current Episode Of Care (Disorder),SNOMED-CT
769182000,Preproliferative Retinopathy Of Left Eye Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
419100001,Infection Of Foot Associated With Diabetes (Disorder),SNOMED-CT
35777006,Diabetic Mononeuropathy Multiplex (Disorder),SNOMED-CT
16011271000119104,Gangrene Of Left Foot (Disorder),SNOMED-CT
359642000,Diabetes Mellitus Type 2 In Nonobese (Disorder),SNOMED-CT
701000119103,Mixed Hyperlipidemia Associated With Type Ii Diabetes Mellitus (Disorder),SNOMED-CT
609576002,"Maturity-Onset Diabetes Of The Young, Type 9 (Disorder)",SNOMED-CT
399876000,Very Severe Nonproliferative Retinopathy Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
90761000119106,Chronic Kidney Disease Stage 5 Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
724876003,Lesion Of Skin Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
16011231000119102,Gangrene Of Right Foot (Disorder),SNOMED-CT
90791000119104,End Stage Renal Disease On Dialysis Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
445170001,Macroalbuminuric Diabetic Nephropathy (Disorder),SNOMED-CT
1511000119107,Diabetic Peripheral Neuropathy Associated With Type Ii Diabetes Mellitus (Disorder),SNOMED-CT
110181000119105,Peripheral Sensory Neuropathy Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
721284006,Acidosis Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
140121000119100,Hypertension In Chronic Kidney Disease Stage 3 Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
722206009,"Pancreatic Hypoplasia, Diabetes Mellitus, Congenital Heart Disease Syndrome (Disorder)",SNOMED-CT
5368009,Drug-Induced Diabetes Mellitus (Disorder),SNOMED-CT
140131000119102,Hypertension In Chronic Kidney Disease Stage 2 Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
1054241000000107,Referral To Hospital Diabetes Antenatal Clinic (Procedure),SNOMED-CT
87491000119107,Forefoot Ulcer Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
609566000,Pregnancy And Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
138881000119106,Mild Nonproliferative Retinopathy Co-Occurrent And Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
1551000119108,Nonproliferative Diabetic Retinopathy Associated With Type Ii Diabetes Mellitus (Disorder),SNOMED-CT
721283000,Acidosis Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
761000119102,Dyslipidemia Associated With Type Ii Diabetes Mellitus (Disorder),SNOMED-CT
769219006,Macular Edema Co-Occurrent And Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
60991000119100,Blindness Co-Occurrent And Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
81531005,Diabetes Mellitus Type 2 In Obese (Disorder),SNOMED-CT
237601000,Secondary Endocrine Diabetes Mellitus (Disorder),SNOMED-CT
425455002,Diabetic Glomerulonephritis (Disorder),SNOMED-CT
108781000119105,Neuropathic Ulcer Of Midfoot And/Or Heel Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
770094004,Cervical Radiculoplexus Neuropathy Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
90731000119103,Chronic Kidney Disease Stage 2 Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
82980005,Anemia Of Diabetes (Disorder),SNOMED-CT
138921000119104,Moderate Nonproliferative Retinopathy Co-Occurrent And Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
237618001,Insulin-Dependent Diabetes Mellitus Secretory Diarrhea Syndrome (Disorder),SNOMED-CT
368521000119107,Disorder Of Nerve Co-Occurrent And Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
769187006,Severe Nonproliferative Retinopathy Of Right Eye Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
87461000119100,Forefoot Ulcer Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
399875001,Non-High-Risk Proliferative Diabetic Retinopathy With Clinically Significant Macular Edema (Disorder),SNOMED-CT
199223000,"Diabetes Mellitus During Pregnancy, Childbirth And The Puerperium (Disorder)",SNOMED-CT
157141000119108,Proteinuria Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
724136006,Diabetic Mastopathy (Disorder),SNOMED-CT
90771000119100,End Stage Renal Disease On Dialysis Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
399872003,Severe Nonproliferative Retinopathy With Clinically Significant Macular Edema Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
424736006,Peripheral Neuropathy Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
769183005,Mild Nonproliferative Retinopathy Of Right Eye Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
59079001,Diabetes Mellitus Associated With Hormonal Etiology (Disorder),SNOMED-CT
84361000119102,Insulin Reactive Hypoglycemia In Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
751000119104,Chronic Kidney Disease Stage 1 Associated With Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
401088000,Diabetes Mellitus With Persistent Proteinuria (Disorder),SNOMED-CT
28453007,Maturity Onset Diabetes Mellitus In Young (Disorder),SNOMED-CT
279531000000105,Referral To Community Diabetes Specialist Nurse,SNOMED-CT
811401000000101,Referral To Community Diabetes Service,SNOMED-CT
372041000000109,Does Rotate Site Of Insulin Injection (Finding),SNOMED-CT
488181000000102,Impaired Vision Due To Diabetic Retinopathy,SNOMED-CT
310311007,Hba1 7-10% - Borderline Control (Finding),SNOMED-CT
408660003,Type Ii Diabetes Mellitus With Ketoacidosis (Disorder),SNOMED-CT
376001000000105,Diabetic Femoral Mononeuropathy (Disorder),SNOMED-CT
171871000000108,O/E - Right Eye Clinically Significant Macular Oedema,SNOMED-CT
24927004,Diabetes With Ketoacidosis (Disorder),SNOMED-CT
309597007,Foot Abnormality - Diabetes-Related (Finding),SNOMED-CT
191951000000102,Patient Held Diabetic Record Declined,SNOMED-CT
164491000000101,Diabetes Resolved,SNOMED-CT
198671000000109,Type 2 Diabetes Mellitus With Gastroparesis (Disorder),SNOMED-CT
372069003,Diabetes Mellitus With Complication (Disorder),SNOMED-CT
314368001,Type I Diabetes Mellitus With Mononeuropathy (Disorder),SNOMED-CT
1561000119105,Diabetic Peripheral Neuropathy Associated With Type I Diabetes Mellitus (Disorder),SNOMED-CT
376191000000104,Diabetic Amyotrophy (Disorder),SNOMED-CT
776361000000106,Diabetic Erectile Dysfunction Review,SNOMED-CT
593701000000108,Other Specified Diabetes Mellitus With Ophthalmic Complications (Disorder),SNOMED-CT
188101000000106,Diabetes Care Plan Agreed,SNOMED-CT
200505002,"[X]Pre-Existing Diabetes Mellitus, Unspecified (Disorder)",SNOMED-CT
267382005,Diabetes Mellitus With Neurological Manifestation (Disorder),SNOMED-CT
762731000000107,Diabetic Monitoring - Injection Sites Normal (Finding),SNOMED-CT
21858001,Diabetes With Renal Manifestations (Disorder),SNOMED-CT
851511000000108,Diabetes Clinical Pathway,SNOMED-CT
190345009,"Diabetes Mellitus, Juvenile Type, With Ophthalmic Manifestation (Disorder)",SNOMED-CT
306411000000108,Attended Expert Patient Education Versus Routine Treatment Structured Diabetes Programme,SNOMED-CT
374761000000101,Excluded From Screening - Declined - Diabetic Retinopathy Screening Administration,SNOMED-CT
170851000000107,Family/Carer Attended Diabetes Structured Education Programme,SNOMED-CT
1051111000000101,Pregnancy And Non-Insulin-Dependent Diabetes Mellitus,SNOMED-CT
497731000000102,[D]Gangrene Of Toe In Diabetic (Situation),SNOMED-CT
334731000000108,Referral To Diabetes Special Interest General Practitioner,SNOMED-CT
292571000000107,Cystic Fibrosis Related Diabetes Mellitus,SNOMED-CT
190351004,"Diabetes Mellitus, Adult Onset, With Neurological Manifestation (Disorder)",SNOMED-CT
306611000000106,Diabetes Structured Education Programme Declined,SNOMED-CT
401112005,Type 2 Diabetes Mellitus With Persistent Microalbuminuria (Disorder),SNOMED-CT
374751000000104,Declined Diabetic Retinopathy Screening (Finding),SNOMED-CT
207791000000100,Referral To Diabetic Register,SNOMED-CT
371055001,Type I Diabetes Mellitus With Ketoacidosis (Disorder),SNOMED-CT
190346005,"Diabetes Mellitus, Adult Onset, With Ophthalmic Manifestation (Disorder)",SNOMED-CT
212021000000102,Referral To Diabetic Eye Clinic,SNOMED-CT
521391000000106,Education In Self Management Of Diabetes (Procedure),SNOMED-CT
424989000,Diabetic Gastroparesis Associated With Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
491121000000106,Eligible For Diabetic Retinopathy Screening,SNOMED-CT
884071000000100,Education About Diabetes And Driving (Procedure),SNOMED-CT
401087005,Diabetes Mellitus With Persistent Microalbuminuria (Disorder),SNOMED-CT
300121000000105,Diabetes Mellitus Type I Diet Education (Procedure),SNOMED-CT
170061000000103,Transition Of Diabetes Care Options Discussed,SNOMED-CT
207931000000103,Patient Consent Given For Addition To Diabetic Register,SNOMED-CT
314371009,Type Ii Diabetes Mellitus With Polyneuropathy (Disorder),SNOMED-CT
374821000000102,Excluded From Screening - Terminal Illness - Diabetic Retinopathy Screening Administration,SNOMED-CT
414601000000106,"[X]Pre-Existing Diabetes Mellitus, Unspecified",SNOMED-CT
593671000000109,Diabetes Mellitus Nos With Hyperosmolar Coma (Disorder),SNOMED-CT
619991000000106,Other Specified Diabetes Mellitus With Neurological Complications (Disorder),SNOMED-CT
856321000000104,O/E - Left Diabetic Foot At Increased Risk,SNOMED-CT
888181000000105,Diabetes Mellitus In Remission,SNOMED-CT
491151000000101,Eligibility Permanently Inactive For Diabetic Retinopathy Screening,SNOMED-CT
412777005,Diabetes Clinical Management Plan (Qualifier Value),SNOMED-CT
754131000000109,Type 2 Diabetic Dietary Review,SNOMED-CT
420491007,"Gestational Diabetes Mellitus, Class H (Disorder)",SNOMED-CT
307011000000104,Did Not Complete Diabetes Education And Self Management For Ongoing And Newly Diagnosed Structured Programme,SNOMED-CT
966371000000102,Has Diabetes Identity Card (Finding),SNOMED-CT
811991000000100,Diabetes Self-Management Plan Agreed,SNOMED-CT
307001000000101,Did Not Complete Diabetes Education And Self Management For Ongoing And Newly Diagnosed Structured Programme,SNOMED-CT
884081000000103,Education About Diabetes And Driving,SNOMED-CT
487301000000108,Ineligible For Diabetic Retinopathy Screening,SNOMED-CT
170841000000109,Attended Diabetes Structured Education Programme,SNOMED-CT
306521000000101,Diabetes Education And Self Management For Ongoing And Newly Diagnosed Structured Programme Completed,SNOMED-CT
752151000000105,Diabetes Monitoring Invitation By Short Message Service,SNOMED-CT
720970003,Hypoglycemia Self Management Plan (Qualifier Value),SNOMED-CT
71546005,"Gestational Diabetes Mellitus, Class B>1< (Disorder)",SNOMED-CT
307211000000106,Did Not Attend Expert Patient Education Versus Routine Treatment Diabetes Structured Education Programme,SNOMED-CT
713681000000106,Diabetes Monitoring Administration Nos (Record Artifact),SNOMED-CT
512571000000101,Patient Unsuitable For Diabetes Year Of Care Programme,SNOMED-CT
966161000000107,Provision Of Diabetes Identity Card (Procedure),SNOMED-CT
837311000000107,Insulin Administration Education (Procedure),SNOMED-CT
89841000000103,Exception Reporting: Diabetes Quality Indicators (Administrative Concept),SNOMED-CT
215121000000106,Diabetic Monitoring - Lower Risk Albumin Excretion,SNOMED-CT
167261000000100,O/E - Left Eye Stable Treated Proliferative Diabetic Retinopathy,SNOMED-CT
374831000000100,Excluded From Screening - Terminal Illness - Diabetic Retinopathy Screening Administration,SNOMED-CT
787071000000107,Diabetes Care Plan Declined,SNOMED-CT
776571000000106,Diabetic Assessment Of Erectile Dysfunction (Procedure),SNOMED-CT
624691000000109,Diabetes Mellitus Nos With Neurological Manifestation (Disorder),SNOMED-CT
754111000000101,Type 1 Diabetic Dietary Review,SNOMED-CT
