code,description,type
191651000000108,Admit Heart Failure Emergency,SNOMED-CT
751161000000102,Aortic Orifice Right Side By Side With Respect To Pulmonary Orifice (Disorder),SNOMED-CT
569961000000105,Other Open Operation On Coronary Artery Nos (Procedure),SNOMED-CT
728601000000102,Double Outlet Right Ventricle With Subpulmonary Ventricular Septal Defect (Disorder),SNOMED-CT
258811000000105,Repositioning Of Transposed Great Arteries,SNOMED-CT
676111000000100,Other Specified Transposition Of Great Vessels (Disorder),SNOMED-CT
659421000000106,Congenital Aortic Valve Insufficiency Nos (Disorder),SNOMED-CT
204376008,Coronary Artery From Aorta (Disorder),SNOMED-CT
668811000000101,Other Specified Atrial Septal Defect (Disorder),SNOMED-CT
297461000000101,Electrocardiogram Shows Inferior Myocardial Infarction (Finding),SNOMED-CT
726671000000106,Double Outlet Ventriculoarterial Connection (Disorder),SNOMED-CT
253661009,Double Aortic Arch With Unilateral Hypoplasia (Disorder),SNOMED-CT
726491000000108,Absent Atrioventricular Connection - Single Inlet Ventricle (Disorder),SNOMED-CT
727771000000100,Anomalous Pulmonary Venous Connection Of Mixed Type (Disorder),SNOMED-CT
111282000,Acute Respiratory Insufficiency (Disorder),SNOMED-CT
444321000000101,[X]Subsequent Myocardial Infarction Of Other Sites (Disorder),SNOMED-CT
917861000000101,Angina Self Management Plan Completed,SNOMED-CT
223631000000109,Percutaneous Transluminal Balloon Angioplasty And Stenting Of Coronary Artery (Procedure),SNOMED-CT
588811000000108,Connection Of Mammary Artery To Coronary Artery Nos (Procedure),SNOMED-CT
727971000000102,Intracardiac Location Of Anomalous Pulmonary Venous Connection To Midline With Isomeric Atrium (Disorder),SNOMED-CT
582901000000101,Other Bypass Of Coronary Artery Nos (Procedure),SNOMED-CT
338101000000107,Congestive Heart Failure Due To Valvular Disease,SNOMED-CT
253666004,Vascular Ring Components (Disorder),SNOMED-CT
237241000000107,Other Specified Repair Of Univentricular Heart (Procedure),SNOMED-CT
727241000000100,Left Superior Vena Cava Persisting To Right Atrium (Disorder),SNOMED-CT
128572008,Right Ventricle Outflow Chamber (Disorder),SNOMED-CT
776291000000108,Referral To Heart Failure Exercise Programme Not Indicated (Situation),SNOMED-CT
656811000000106,Heart Or Cardiac Apex Malposition Nos (Disorder),SNOMED-CT
608451000000100,Other Chronic Pulmonary Heart Disease Nos (Disorder),SNOMED-CT
194766005,Benign Hypertensive Heart Disease Without Congestive Cardiac Failure (Disorder),SNOMED-CT
176331000000107,Acute Coronary Syndrome,SNOMED-CT
507621000000100,Percutaneous Embolisation Of Coronary Arteriovenous Fistula Using Fluoroscopic Guidance (Procedure),SNOMED-CT
266242007,Obscure African Cardiomyopathy (Disorder),SNOMED-CT
1064941000000106,Heart Failure With Reduced Ejection Fraction (Disorder),SNOMED-CT
713211000000101,Congenital Tricuspid Papillary Muscle Abnormality (Disorder),SNOMED-CT
728151000000109,Congenital Abnormality Of Cardiac Vein (Disorder),SNOMED-CT
726961000000106,Ebstein's Anomaly Of Left Atrioventricular Valve In Functionally Univentricular Heart (Disorder),SNOMED-CT
585651000000102,Other Specified Other Bypass Of Coronary Artery (Procedure),SNOMED-CT
249291000000108,Excepted From Heart Failure Quality Indicators: Patient Unsuitable (Administrative Concept),SNOMED-CT
728821000000107,Right Ventricular Outflow Tract Obstruction Due To Septoparietal Trabeculation (Disorder),SNOMED-CT
253557009,Ventricular Septal Defect With Malaligned Outlet Septum To Right Overriding Aortic Valve (Disorder),SNOMED-CT
52295007,Subendocardial Infarction By Ekg (Finding),SNOMED-CT
448114001,Aberrant Course Of Coronary Artery Between Aorta And Pulmonary Trunk (Disorder),SNOMED-CT
491601000000108,Repair Of Total Anomalous Pulmonary Venous Connection To Right Atrium By Atrial Septum Translocation (Procedure),SNOMED-CT
727541000000102,Total Anomalous Pulmonary Venous Connection Of Intracardiac Type (Disorder),SNOMED-CT
284831000119107,Anomalous Origin Of Left Coronary Artery From Pulmonary Artery (Disorder),SNOMED-CT
728431000000106,Congenital Abnormality Of Atrial Septum (Disorder),SNOMED-CT
407605008,New York Heart Association Classification - Class I (Assessment Scale),SNOMED-CT
612641000000100,Endocardial Cushion Defects Nos (Disorder),SNOMED-CT
407607000,New York Heart Association Classification - Class Iii (Assessment Scale),SNOMED-CT
82109007,Isolated Levocardia (Disorder),SNOMED-CT
726591000000109,Two Atrioventricular Valves In Double Inlet Ventricle (Disorder),SNOMED-CT
38781000000101,Coronary Heart Disease Monitoring 1st Letter (Finding),SNOMED-CT
728141000000106,Diverticulum Of Coronary Sinus (Disorder),SNOMED-CT
425961000000106,[X]Other Congenital Malformations Of Pulmonary Artery (Disorder),SNOMED-CT
728291000000106,Absent Ductus Venosus With Direct Connection Of Umbilical Vein To Right Atrium (Disorder),SNOMED-CT
37689002,Holoacardius (Disorder),SNOMED-CT
325431000000103,Congestive Heart Failure Due To Valvular Disease (Disorder),SNOMED-CT
259041000000105,Biventricular Repair Of Hypoplastic Left Heart Syndrome,SNOMED-CT
591161000000105,Other Open Operations On Coronary Artery (Procedure),SNOMED-CT
316095000,[V]Presence Of Aortocoronary Bypass Graft (Situation),SNOMED-CT
643821000000108,"Anomaly Of The Pulmonary Veins, Unspecified (Disorder)",SNOMED-CT
194832006,Stenocardia (Disorder),SNOMED-CT
727981000000100,Infracardiac Location Of Anomalous Pulmonary Venous Connection (Disorder),SNOMED-CT
727871000000105,Supracardiac Location Of Anomalous Pulmonary Venous Connection To Right Superior Vena Cava (Disorder),SNOMED-CT
727111000000109,Ventricular Imbalance (Disorder),SNOMED-CT
88596007,Coronary Artery Arising From Aorta (Disorder),SNOMED-CT
776301000000107,Referral To Heart Failure Exercise Programme Not Indicated,SNOMED-CT
727701000000108,Obstructed Pulmonary Venous Connection Due To Extrinsic Compression Between Left Pulmonary Artery And Bronchus (Disorder),SNOMED-CT
727891000000109,Supracardiac Location Of Anomalous Pulmonary Venous Connection To Azygos Vein (Disorder),SNOMED-CT
890631000000101,Emergency Percutaneous Coronary Intervention,SNOMED-CT
841981000000109,Percutaneous Coronary Intervention (Procedure),SNOMED-CT
223311000000108,Repair Of Double Chambered Right Ventricle (Procedure),SNOMED-CT
764861000000104,Worsening Pulmonary Oedema,SNOMED-CT
586341000000100,Transplantation Of Heart And Lung Nos (Procedure),SNOMED-CT
251971000000104,Excepted From Heart Failure Quality Indicators: Informed Dissent,SNOMED-CT
373145006,Double Vessel Coronary Artery Disease (Disorder),SNOMED-CT
727641000000103,Partial Anomalous Pulmonary Venous Connection Of Part Of Right Lung (Disorder),SNOMED-CT
728451000000104,Premature Restriction Of Foramen Ovale (Disorder),SNOMED-CT
464561000000107,[X]Cardiomyopathy In Other Diseases Classified Elsewhere (Disorder),SNOMED-CT
752191000000102,Coronary Angioplasty Planned,SNOMED-CT
202251000000104,Heart Failure Care Plan Discussed With Patient (Procedure),SNOMED-CT
853601000000109,Referral To Angina Plan Self-Management Programme Declined,SNOMED-CT
31420001,Levocardia (Disorder),SNOMED-CT
668581000000106,Other Cardiac Wall Aneurysm (Disorder),SNOMED-CT
92518001,Canine Dilated Cardiomyopathy (Disorder),SNOMED-CT
259471000000108,Percutaneous Transluminal Cutting Balloon Angioplasty Of Coronary Artery,SNOMED-CT
472771009,Excessive Restriction Of Ventricular Septal Defect As Complication Of Procedure (Disorder),SNOMED-CT
727751000000109,Obstructed Pulmonary Venous Connection At Coronary Sinus Orifice (Disorder),SNOMED-CT
586381000000108,Percutaneous Transluminal Injection Of Therapeutic Substance Into Coronary Artery Nec (Procedure),SNOMED-CT
258631000000103,Atrial Switch And Arterial Switch,SNOMED-CT
253572008,Abnormal Infundibular Morphology (Disorder),SNOMED-CT
750781000000101,Percutaneous Insertion Of Stent Into Aneurysm Of Coronary Artery Using Fluoroscopic Guidance (Procedure),SNOMED-CT
409621000000103,[X]Subsequent Myocardial Infarction Of Unspecified Site (Disorder),SNOMED-CT
223181000000104,Repair Of Arteriovenous Malformation Of Coronary Artery (Procedure),SNOMED-CT
248701000000104,Exception Reporting: Heart Failure Quality Indicators (Administrative Concept),SNOMED-CT
212721000000104,Cardiac Syndrome X,SNOMED-CT
224061000000109,Repair Of Double Outlet Right Ventricle With Intraventricular Tunnel (Procedure),SNOMED-CT
432391000000106,"[X]Congenital Malformation Of Tricuspid Valve, Unspecified",SNOMED-CT
396561000000107,"[X]Congenital Malformation Of Great Arteries, Unspecified (Disorder)",SNOMED-CT
207252009,[D]Ascites (Situation),SNOMED-CT
516941000000102,Aortic Orifice Anterior Right To Pulmonary Orifice (Disorder),SNOMED-CT
224121000000102,Total Cavopulmonary Connection With Lateral Atrial Tunnel (Procedure),SNOMED-CT
3192005,Infundibular Pulmonic Stenosis (Disorder),SNOMED-CT
517421000000104,Apex Of Heart Posterior To Cardiac Base (Disorder),SNOMED-CT
540201000000103,Revision Of Bypass For Coronary Artery Nos (Procedure),SNOMED-CT
885321000000101,Left Ventricular Cardiac Dysfunction,SNOMED-CT
253101000000105,Congenital Heart Condition Monitoring,SNOMED-CT
400941000000105,[V]Presence Of Coronary Artery Bypass Graft,SNOMED-CT
443626009,Common Cardiac Ventricle (Morphologic Abnormality),SNOMED-CT
555721000000106,Repair Of Coronary Artery Nos (Procedure),SNOMED-CT
749771000000107,Takotsubo Cardiomyopathy (Disorder),SNOMED-CT
894611000000100,Right Ventricular Systolic Dysfunction,SNOMED-CT
469611000000108,[V]Presence Of Coronary Artery Bypass Graft (Situation),SNOMED-CT
783601000000103,Frequency Of Angina (Observable Entity),SNOMED-CT
727901000000105,Supracardiac Location Of Anomalous Pulmonary Venous Connection To Hemiazygos Vein (Disorder),SNOMED-CT
491721000000105,Repair Of Total Anomalous Pulmonary Venous Connection Of Mixed Type (Procedure),SNOMED-CT
449829009,Loeffler's Endocarditis (Disorder),SNOMED-CT
250411000000105,Heart Failure 6 Month Review,SNOMED-CT
251025005,Coronary Graft Occluded (Disorder),SNOMED-CT
728031000000101,Infracardiac Location Of Anomalous Pulmonary Venous Connection With Two Descending Veins (Disorder),SNOMED-CT
237281000000104,Percutaneous Transluminal Balloon Angioplasty And Insertion Of 1-2 Drug Eluting Stents Into Coronary Artery (Procedure),SNOMED-CT
258581000000100,Repair Of Tetralogy Of Fallot Using Transannular Patch,SNOMED-CT
881331000000102,Emergency Percutaneous Coronary Intervention (Procedure),SNOMED-CT
687081000000103,Coarctation Of Aorta Nos (Disorder),SNOMED-CT
664221000000104,Ostium Secundum Atrial Septal Defect Nos (Disorder),SNOMED-CT
232951000000103,Other Repair Of Transposition Of Great Arteries (Procedure),SNOMED-CT
727951000000106,Intracardiac Location Of Anomalous Pulmonary Venous Connection To Right Atrium (Disorder),SNOMED-CT
416461000000103,[X]Other Acute Rheumatic Heart Disease (Disorder),SNOMED-CT
89600009,Secondary Cardiomyopathy (Disorder),SNOMED-CT
469031000000107,[V]Presence Of Aortocoronary Bypass Graft (Situation),SNOMED-CT
214611000000109,Transfer Of Care From Paediatric Congenital Heart Service,SNOMED-CT
516841000000106,Right Ventricular Aneurysm (Disorder),SNOMED-CT
233661000000101,Percutaneous Transluminal Balloon Angioplasty And Insertion Of 1-2 Stents Into Coronary Artery (Procedure),SNOMED-CT
873891000000103,Referral To Rapid Access Heart Failure Clinic,SNOMED-CT
727991000000103,Infracardiac Location Of Anomalous Pulmonary Venous Connection To Portal System (Disorder),SNOMED-CT
29201009,Dilated Cardiomyopathy Secondary To Sensitivity (Disorder),SNOMED-CT
526811000000101,Excepted From Myocardial Infarction Quality Indicators: Patient Unsuitable,SNOMED-CT
492051000000105,Repair Of Total Anomalous Pulmonary Venous Connection By Coronary Sinus Cutback To Oval Fossa With Insertion Of Interatrial Baffle (Procedure),SNOMED-CT
727491000000106,Hepatic Vein To Right Sided Atrium (Disorder),SNOMED-CT
589881000000106,Autograft Replacement Of One Coronary Artery Nec (Procedure),SNOMED-CT
727631000000107,Partial Anomalous Pulmonary Venous Connection Of Entire Left Lung (Disorder),SNOMED-CT
728181000000103,Congenital Abnormality Of Posterior Cardiac Vein Of Left Ventricle (Disorder),SNOMED-CT
1033151000000100,Non-Obstructive Coronary Atherosclerosis (Disorder),SNOMED-CT
837101000000108,H/O Acute Coronary Syndrome,SNOMED-CT
811911000000109,Angina Self-Management Plan Agreed,SNOMED-CT
271441000,Dextraposition Of Aorta (Disorder),SNOMED-CT
698361000000107,"Hypoplasia Of Aortic Arch, Unspecified (Disorder)",SNOMED-CT
175009006,Saphenous Vein Graft Replacement Of Three Coronary Arteries (Procedure),SNOMED-CT
924381000000104,Percutaneous Transluminal Revascularisation Of Chronic Total Occlusion Of Coronary Artery Using Fluoroscopic Guidance (Procedure),SNOMED-CT
692851000000102,Other Heart Bulb And Septal Closure Defect (Disorder),SNOMED-CT
583961000000105,Prosthetic Replacement Of Coronary Artery Nos (Procedure),SNOMED-CT
439211000000102,[X]Other Congenital Malformations Of Great Arteries (Disorder),SNOMED-CT
692861000000104,Heart Bulb Or Septal Closure Defects Nos (Disorder),SNOMED-CT
258621000000100,Left Ventricle To Aorta Tunnel With Right Ventricle To Pulmonary Artery Valved Conduit,SNOMED-CT
519531000000108,Cardiorenal Syndrome (Disorder),SNOMED-CT
727531000000106,Total Anomalous Pulmonary Venous Connection Of Supracardiac Type (Disorder),SNOMED-CT
581151000000108,Connection Of Other Thoracic Artery To Coronary Artery (Procedure),SNOMED-CT
248511000000109,Heart Failure Monitoring First Letter (Administrative Concept),SNOMED-CT
595941000000109,Other Autograft Replacement Of Coronary Artery Nos (Procedure),SNOMED-CT
43395008,Fallot's Triad (Disorder),SNOMED-CT
367416001,Angina Pectoris (Disorder),SNOMED-CT
282811000000103,Atrial Inversion Operations For Transposition Of Great Arteries (Procedure),SNOMED-CT
297411000000103,Electrocardiogram Shows Posterior Myocardial Infarction (Finding),SNOMED-CT
776251000000100,Referral To Heart Failure Exercise Programme Declined (Situation),SNOMED-CT
259021000000103,Radical Aortopulmonary Reconstruction With Systemic-To-Pulmonary Arterial Shunt,SNOMED-CT
603901000000104,Lateral Myocardial Infarction Nos (Disorder),SNOMED-CT
274641000000101,Heart Failure Monitoring Verbal Invite,SNOMED-CT
259821000000107,Percutaneous Transluminal Balloon Angioplasty And Insertion Of 1-2 Stents Into Coronary Artery,SNOMED-CT
727781000000103,Anomalous Pulmonary Venous Connection Of Mixed Type With One Pulmonary Venous Confluence (Disorder),SNOMED-CT
24080003,Single Vessel Percutaneous Transluminal Coronary Angioplasty With Thrombolytic Agent Infusion (Procedure),SNOMED-CT
259491000000107,Repair Of Rupture Of Coronary Artery,SNOMED-CT
728341000000108,Congenital Abnormality Of Left Atrium (Disorder),SNOMED-CT
381181000000104,Excepted From Scardiovascular Disease Quality Indicators: Informed Dissent,SNOMED-CT
248521000000103,Heart Failure Monitoring Second Letter (Administrative Concept),SNOMED-CT
891411000000100,Rheumatic Heart Disease,SNOMED-CT
428191000000108,"[X]Congenital Malformation Of Tricuspid Valve, Unspecified (Disorder)",SNOMED-CT
752181000000104,Coronary Angioplasty Planned (Situation),SNOMED-CT
726411000000104,Midline Apex Of Heart (Disorder),SNOMED-CT
657501000000108,Common Aortopulmonary Trunk Nos (Disorder),SNOMED-CT
753501000000107,Divided Left Atrium With All Pulmonary Veins To Proximal Chamber Without Communication To Left Atrium With Extracardiac Pulmonary Venous Chamber Communication (Disorder),SNOMED-CT
224131000000100,Radical Aortopulmonary Reconstruction With Systemic-To-Pulmonary Arterial Shunt (Procedure),SNOMED-CT
757071000000102,Takotsubo Cardiomyopathy,SNOMED-CT
253558004,Ventricular Septal Defect With Malaligned Outlet Septum To Right Overriding Pulmonary Valve (Disorder),SNOMED-CT
516951000000104,Aortic Orifice Anterior To Pulmonary Orifice (Disorder),SNOMED-CT
373146007,Triple Vessel Coronary Artery Disease (Disorder),SNOMED-CT
727711000000105,Obstructed Pulmonary Venous Connection Due To Extrinsic Compression Between Right Pulmonary Artery And Trachea (Disorder),SNOMED-CT
727661000000102,Partial Anomalous Pulmonary Venous Connection With Anomalous Veins Connecting First To Pulmonary Venous Confluence (Disorder),SNOMED-CT
175022003,Allograft Replacement Of One Coronary Artery (Procedure),SNOMED-CT
321551000000106,Fluoroscopy Guided Intracoronary Brachytherapy (Procedure),SNOMED-CT
728701000000109,Right Ventricle Inferior To Left Ventricle (Disorder),SNOMED-CT
259001000000107,Total Cavopulmonary Connection With Extracardiac Inferior Caval Vein To Pulmonary Artery Conduit,SNOMED-CT
274931000000102,Exception Reporting: Heart Failure Quality Indicators,SNOMED-CT
451911000000108,[X]Congenital Malformation Of Aortic And Mitral Valves Unspecified (Disorder),SNOMED-CT
259481000000105,Percutaneous Endarterectomy Of Coronary Artery,SNOMED-CT
274561000000104,Coronary Heart Disease Monitoring Telephone Invite,SNOMED-CT
726931000000101,Ebstein's Anomaly With Functional Tricuspid Stenosis (Disorder),SNOMED-CT
568721000000106,Other Specified Transplantation Of Heart And Lung (Procedure),SNOMED-CT
728051000000108,Completely Unroofed Coronary Sinus Defect In Left Atrium (Disorder),SNOMED-CT
728661000000103,Solitary Ventricle Of Indeterminate Morphology (Disorder),SNOMED-CT
621571000000106,Angina Decubitus Nos (Disorder),SNOMED-CT
259811000000101,Percutaneous Transluminal Balloon Angioplasty And Insertion Of 3 Or More Drug Eluting Stents Into Coronary Artery,SNOMED-CT
596001000000100,Other Transplantation Of Heart Nos (Procedure),SNOMED-CT
274941000000106,Excepted From Heart Failure Quality Indicators: Patient Unsuitable,SNOMED-CT
591061000000109,Other Specified Correction Of Total Anomalous Pulmonary Venous Connection (Procedure),SNOMED-CT
728261000000100,Absent Ductus Venosus (Disorder),SNOMED-CT
727911000000107,Intracardiac Location Of Anomalous Pulmonary Venous Connection (Disorder),SNOMED-CT
170598003,Angina Control Nos (Finding),SNOMED-CT
728021000000103,Infracardiac Location Of Anomalous Pulmonary Venous Connection To Hepatic Vein (Disorder),SNOMED-CT
789631000000107,Preferred Place Of Care For Next Exacerbation Of Heart Failure,SNOMED-CT
248381000000108,Heart Failure Monitoring Telephone Invite (Administrative Concept),SNOMED-CT
709791000000102,Coronary Artery Bypass Graft Operation Planned (Situation),SNOMED-CT
727101000000107,Malalignment Of Aortic Sinus In Relation To Pulmonary Sinus (Disorder),SNOMED-CT
175026000,Allograft Replacement Of Four Or More Coronary Arteries (Procedure),SNOMED-CT
555691000000102,Diagnostic Transluminal Operation On Coronary Artery Nos (Procedure),SNOMED-CT
753591000000100,Divided Left Atrium With Some Pulmonary Veins To Proximal Chamber Draining To Right Atrium And Others Connecting Anomalously (Disorder),SNOMED-CT
753511000000109,Divided Left Atrium With Some Pulmonary Veins To Proximal Chamber (Disorder),SNOMED-CT
581521000000109,Anterior Myocardial Infarction Nos (Disorder),SNOMED-CT
407608005,New York Heart Association Classification - Class Iv (Assessment Scale),SNOMED-CT
409301000000104,[X]Other Congenital Malformations Of Cardiac Septa (Disorder),SNOMED-CT
429371000000100,[X]Other Rheumatic Aortic Valve Diseases (Disorder),SNOMED-CT
128570000,Left Ventricle Outflow Chamber (Disorder),SNOMED-CT
536981000000104,Other Specified Replacement Of Coronary Artery (Procedure),SNOMED-CT
233561000000100,Repair Of Univentricular Heart Nos (Procedure),SNOMED-CT
258851000000109,Repair Of Double Outlet Right Ventricle With Intraventricular Tunnel,SNOMED-CT
517411000000105,Apex Of Heart Anterior To Cardiac Base (Disorder),SNOMED-CT
668801000000103,Transposition Of Arterial Trunk Nec (Disorder),SNOMED-CT
253662002,Double Aortic Arch With Unilateral Atresia (Disorder),SNOMED-CT
728161000000107,Anomalous Coronary Venous Return (Disorder),SNOMED-CT
894601000000102,Right Ventricular Systolic Dysfunction (Disorder),SNOMED-CT
208101000000107,Heart Failure Care Plan Discussed With Patient,SNOMED-CT
726691000000105,Criss-Cross Heart With Leftward Rotation (Disorder),SNOMED-CT
373144005,Single Vessel Coronary Artery Disease (Disorder),SNOMED-CT
253561003,Ventricular Septal Defect With Malaligned Outlet Septum To Left Overriding Pulmonary Valve (Disorder),SNOMED-CT
471711000000109,[X]Acute Transmural Myocardial Infarction Of Unspecified Site (Disorder),SNOMED-CT
526721000000100,Exception Reporting: Myocardial Infarction Quality Indicators (Finding),SNOMED-CT
89781000000102,Exception Reporting: Chd Quality Indicators (Administrative Concept),SNOMED-CT
728271000000107,Absent Ductus Venosus With Direct Connection Of Umbilical Vein To Inferior Vena Cava (Disorder),SNOMED-CT
320351000000105,Admit Ischemic Heart Disease Emergency (Procedure),SNOMED-CT
286741000000108,Review Of Patient At Risk From Coronary Heart Disease,SNOMED-CT
1086811000000105,Percutaneous Transluminal Coronary Angioplasty Using Drug Eluting Balloon Catheter (Procedure),SNOMED-CT
726921000000103,Ebstein's Anomaly Of Left Sided Tricuspid Valve With Discordant Atrioventricular Connection (Disorder),SNOMED-CT
374251000000106,Heart Failure Screening Invitation,SNOMED-CT
526781000000104,Excepted From Myocardial Infarction Quality Indicators: Informed Dissent (Finding),SNOMED-CT
253372007,Restrictive Atrial Septal Defect With Obligatory Shunt (Disorder),SNOMED-CT
537001000000108,Other Bypass Of Coronary Artery (Procedure),SNOMED-CT
1051071000000107,Coronary Artery Dissection,SNOMED-CT
811711000000107,Angina Self-Management Plan Review,SNOMED-CT
204310005,Interventricular Septal Defect (Disorder),SNOMED-CT
853571000000102,Referral To Angina Plan Self-Management Programme,SNOMED-CT
22111008,Anteroseptal Infarction By Ekg (Finding),SNOMED-CT
727961000000109,Intracardiac Location Of Anomalous Pulmonary Venous Connection To Bilateral Isomeric Atrium (Disorder),SNOMED-CT
292721000000103,Congenital Heart Disease,SNOMED-CT
728001000000107,Infracardiac Location Of Anomalous Pulmonary Venous Connection To Inferior Vena Cava (Disorder),SNOMED-CT
87064008,Lateral Infarction By Ekg (Finding),SNOMED-CT
603911000000102,Inferior Myocardial Infarction Nos (Disorder),SNOMED-CT
2180001,Dilated Cardiomyopathy Secondary To Connective Tissue Disorder (Disorder),SNOMED-CT
175062004,Transposition Of Coronary Artery Nec (Procedure),SNOMED-CT
612101000000109,Rheumatic Tricuspid Valve Disease Nos (Disorder),SNOMED-CT
312651000000106,Fluoroscopic Percutaneous Transluminal Angioplasty Of Coronary Artery (Procedure),SNOMED-CT
537011000000105,Coronary Artery Operations Nos (Procedure),SNOMED-CT
753481000000103,Divided Left Atrium With All Pulmonary Veins To Proximal Chamber Without Communication To Left Atrium (Disorder),SNOMED-CT
253701002,Variant Coronary Origin From Left Sinus (Disorder),SNOMED-CT
728201000000104,Congenital Abnormality Of Great Cardiac Vein (Disorder),SNOMED-CT
632061000000101,Chronic Rheumatic Pericarditis Nos (Disorder),SNOMED-CT
834741000000101,Right Ventricular Failure,SNOMED-CT
727061000000105,Malattachment Of Atrial Septum With Posterior Aspect Of Septum Primum To Left (Disorder),SNOMED-CT
603891000000100,Post Cardiac Operation Heart Failure Nos (Disorder),SNOMED-CT
516971000000108,Aortic Orifice Left Side By Side To Pulmonary Orifice (Disorder),SNOMED-CT
831781000000107,Diastolic Dysfunction,SNOMED-CT
516961000000101,Aortic Orifice Anterior Left To Pulmonary Orifice (Disorder),SNOMED-CT
414541000000105,[X]Other Forms Of Chronic Ischaemic Heart Disease (Disorder),SNOMED-CT
586361000000104,Transluminal Balloon Angioplasty Of Coronary Artery Nos (Procedure),SNOMED-CT
605041000000104,Rheumatic Mitral Disease Nos (Disorder),SNOMED-CT
601601000000109,Acute Pulmonary Edema Unspecified (Disorder),SNOMED-CT
728041000000105,Interatrial Communication Through Coronary Sinus Orifice (Disorder),SNOMED-CT
657511000000105,"Double Outlet Right Ventricle, Unspecified (Disorder)",SNOMED-CT
562851000000107,Allotransplantation Of Heart Nec (Procedure),SNOMED-CT
538891000000107,Endarterectomy Of Coronary Artery Nec (Procedure),SNOMED-CT
248501000000107,Heart Failure Monitoring Verbal Invite (Administrative Concept),SNOMED-CT
359620001,Acute Right Heart Failure (Disorder),SNOMED-CT
608851000000103,Congenital Tricuspid Atresia Or Stenosis Nos (Disorder),SNOMED-CT
1720006,Dextroposition Of Aorta (Disorder),SNOMED-CT
259011000000109,Total Cavopulmonary Connection With Lateral Atrial Tunnel,SNOMED-CT
627871000000102,Congenital Pulmonary Stenosis Nos (Disorder),SNOMED-CT
713221000000107,Congenital Abnormality Of Tricuspid Leaflet (Disorder),SNOMED-CT
492671000000107,Repair Of Total Anomalous Pulmonary Venous Connection By Unroofing And Closure Of Coronary Sinus And Interatrial Communication (Procedure),SNOMED-CT
643871000000107,Preinfarction Syndrome Nos (Disorder),SNOMED-CT
885311000000107,Left Ventricular Cardiac Dysfunction (Disorder),SNOMED-CT
569971000000103,Other Specified Transluminal Balloon Angioplasty Of Coronary Artery (Procedure),SNOMED-CT
589951000000105,Allograft Replacement Of Coronary Artery Nos (Procedure),SNOMED-CT
442521000000100,[X]Cardiomyopathy In Nutritional Diseases Classified Elsewhere (Disorder),SNOMED-CT
757101000000106,Heart Failure With Normal Ejection Fraction,SNOMED-CT
727051000000107,Malattachment Of Atrial Septum With Superior Aspect Of Septum Primum To Left And Posterior (Disorder),SNOMED-CT
614071000000107,Aortic Arch Anomalies Nos (Disorder),SNOMED-CT
361215006,Coronary Artery Abnormality (Disorder),SNOMED-CT
418901000000107,[X]Other Specified Rheumatic Heart Diseases (Disorder),SNOMED-CT
771581000000100,Repair Of Tetralogy Of Fallot Using Right Ventricular Outflow Conduit (Procedure),SNOMED-CT
726471000000109,Indeterminate Atrial Arrangement (Disorder),SNOMED-CT
726461000000102,Abnormal Atrial Arrangement (Disorder),SNOMED-CT
728351000000106,Supravalvar Mitral Ring (Disorder),SNOMED-CT
654291000000107,Rheumatic Heart Disease Unspecified (Disorder),SNOMED-CT
274671000000107,Heart Failure Monitoring Third Letter,SNOMED-CT
251651000000102,Heart Failure Monitoring Telephone Invite,SNOMED-CT
38842003,Lutembacher's Anomaly (Disorder),SNOMED-CT
595931000000100,Other Specified Revision Of Bypass For Coronary Artery (Procedure),SNOMED-CT
728671000000105,Superior To Inferior Ventricular Relationship (Disorder),SNOMED-CT
781061000000106,Has Heart Failure Management Plan,SNOMED-CT
807951000000103,Cardiothoracic Transplantation,SNOMED-CT
712411000000108,Midline Anterior Apex Of Heart (Disorder),SNOMED-CT
834611000000108,Chemical-Induced Pulmonary Oedema,SNOMED-CT
847051000000107,Amyloid Cardiomyopathy,SNOMED-CT
11511004,Hypertensive Heart And Renal Disease Complicating And/Or Reason For Care During Puerperium (Disorder),SNOMED-CT
77737007,Benign Hypertensive Heart Disease With Congestive Heart Failure (Disorder),SNOMED-CT
726551000000101,Absent Right Sided Atrioventricular Connection - Univentricular (Disorder),SNOMED-CT
1088021000000109,Andersen Tawil Syndrome (Disorder),SNOMED-CT
752481000000106,Percutaneous Insertion Of Drug Eluting Stent Into Coronary Artery Using Fluoroscopic Guidance (Procedure),SNOMED-CT
253709000,Abnormal Coronary Orifice (Disorder),SNOMED-CT
258991000000107,Repair Of Univentricular Heart,SNOMED-CT
727841000000104,Supracardiac Location Of Anomalous Pulmonary Venous Connection (Disorder),SNOMED-CT
507031000000105,Repair Of Total Anomalous Pulmonary Venous Connection Of Intracardiac Type (Procedure),SNOMED-CT
207253004,[D]Fluid In Peritoneal Cavity (Situation),SNOMED-CT
8957000,Coronary Artery Disease (Disorder),SNOMED-CT
614131000000109,"Anomaly Of The Vena Cava, Unspecified (Disorder)",SNOMED-CT
175011002,Saphenous Vein Graft Replacement Of Four Or More Coronary Arteries (Procedure),SNOMED-CT
831691000000102,Right Ventricular Outflow Tract Obstruction,SNOMED-CT
70390005,Dissecting Aneurysm Of Coronary Artery (Disorder),SNOMED-CT
728321000000101,Prolapse Of Eustachian Valve Through Atrial Septum (Disorder),SNOMED-CT
763651000000104,Referral To Heart Failure Education Group Declined,SNOMED-CT
